date,result,method,rounds,fighter,opponent,fight_time,ground_str_lnd_mean_dif,ground_str_att_mean_dif,sig_str%_mean_dif,total_str_lnd_mean_dif,ctrl_mean_dif
2022-03-26,L,Submission,3,Joanne Wood,Alexa Grass,15.95,0.15626083734430743,0.2735828789366601,0.27569032615192246,0.0634974505614345,0.25653671212980983
2022-03-26,W,KO/TKO,5,Curtis Blaydes,Chris Daukau,0.28,1.136279472996877,0.8217989145122843,-0.33452739761790284,1.0726472084739165,2.0102128451112153
2022-03-19,L,Submission,3,Cody Durde,Muhammad Mokaev,0.97,,,,,
2022-03-19,W,Submission,3,Makwan Amirkhani,Mike Grund,0.95,0.4528119309898253,0.4832454379969301,0.07228441822864698,-0.2995237191092447,0.5682179092121581
2022-03-19,W,Decision - Split,3,Elise Ree,Cory McKenna,25.0,-0.37574927915280193,-0.2514327914970487,-1.0803490600032437,-3.876550496142272,-1.1554166626046838
2022-03-19,L,Decision - Unanimous,3,Timur Valiev,Jack Shore,25.0,0.833364621976992,0.47894907408176063,-0.19892345900238537,0.6782605733546061,0.22273995581967562
2022-03-19,W,Submission,3,Paul Craig,Nikita Krylov,15.95,-0.30065694213526734,-0.2101876979114219,-0.13112148969462775,-0.63036119379785,-0.3893568529083096
2022-03-19,W,KO/TKO,3,Sergei Pavlovic,Shamil Abdurakhimov,20.05,0.03534944723132802,0.0544683192630173,0.6825021419984723,-0.5973592692823337,-0.456950365528578
2022-03-19,L,KO/TKO,3,Dan Hooker,Arnold Allen,10.55,-0.08174368845703096,-0.14746078474994764,0.6147001726907135,0.44806533127943443,-0.22412826650320933
2022-03-19,W,KO/TKO,3,Ilia Topuria,Jai Herbert,5.12,0.5571775519294496,0.5219127132334553,0.7503041113062303,-0.012870639226537028,0.737201690762829
2022-03-19,W,Submission,3,Paddy Pimblett,Kazula Varga,15.82,-0.4610236279693242,-0.3373600698004381,0.4790962340751968,-0.7217301583656018,-0.5170334878577054
2022-03-19,W,Submission,5,Tom Aspinal,Alexander Volkov,15.75,0.03153119280670764,0.07251304770672902,1.021511988537263,-2.170541918914549,-0.13024838786394774
2022-03-19,W,KO/TKO,3,Molly McCann,Luana Carolina,5.87,0.6284516345223637,0.6817374508777594,0.004482448920888988,0.2827829655240388,-0.40437763349059147
2022-03-19,W,Decision - Unanimous,3,Gunnar Nelson,Takashi Sato,25.0,-0.22938285954235316,-0.23166951748726916,1.2249178964605385,0.0026757219088715816,0.9775341800793385
2022-03-12,W,Decision - Unanimous,3,Javid Basharat,Trevin Jones,25.0,,,,,
2022-03-12,W,KO/TKO,3,Azamat Murzakanov,Tafon Nchukwi,0.73,,,,,
2022-03-12,L,KO/TKO,3,Kris Moutinh,Guido Cannetti,10.12,-0.5208429472883771,-0.44820625881181025,-1.4193589065420356,0.8729992023139337,-0.7949179286299195
2022-03-12,L,Submission,3,Dalcha Lungiambula,Cody Brundag,15.68,-0.0575614104344351,0.11375814129235594,-0.4701313362334192,-0.07860174507975536,0.7221809101805471
2022-03-12,L,Submission,3,Sabina Mazo,Miranda Maverick,10.25,-0.025742623562598415,0.0278308629889666,0.2756903261519221,0.7827212104574387,0.2790678830032326
2022-03-12,L,Decision - Unanimous,5,Thiago Santos,Magomed Ankalae,25.0,0.09644151802525433,0.4746527101665911,-0.605735274848936,-0.36198190682869286,-0.7836523431932082
2022-03-12,W,Submission,3,Damon Jackson,Kamuela Kirk,20.7,0.6742706876178086,0.7152490894160813,-0.19892345900238612,-1.9741668308883362,0.7146705198894062
2022-03-12,W,Decision - Unanimous,3,Matthew Semelsberger,AJ Fletcher,25.0,,,,,
2022-03-12,L,Decision - Unanimous,3,Bruno Silva,Alex Pereira,25.0,0.7149987348137596,0.693767269840234,-0.33452739761790207,0.6275303422811679,0.5006243965918898
2022-03-12,W,KO/TKO,3,Drew Dobe,Terrance McKinney,15.28,0.2364441802613358,0.21601160247338927,-2.504190415466169,1.1451968937724897,0.21147437038296432
2022-03-12,L,KO/TKO,3,Karl Roberson,Khalil Rountree Jr,0.42,0.6500884095952129,0.4669192551192861,0.4112942647674392,0.35587813717824013,0.6057698606678629
2022-03-12,L,Decision - Unanimous,3,Alex Caceres,Sodiq Yusuff,25.0,-0.5208429472883771,-0.5246815365018268,0.14008638753640573,-0.2965235441532887,-0.24665943737663204
2022-03-12,L,KO/TKO,3,Marlon Moraes,Song Yadong,10.1,-0.2293828595423532,-0.28150733890323504,0.5468982033829556,-1.0713869123233861,-0.3104977548513299
2022-03-12,W,Decision - Unanimous,3,JJ Aldric,Gillian Robertson,25.0,-0.9917609929915601,-0.8151157371672826,-0.5379333055411776,1.0802840174527137,-0.7874075383387785
2022-03-05,L,Decision - Split,3,Kennedy Nzechukwu,Nicolae Negumerean,25.0,0.6933619597409106,0.5219127132334553,0.07228441822864735,0.0037666946201283923,-0.3104977548513299
2022-03-05,W,Decision - Unanimous,3,Dustin Jacoby,Michal Oleksiejczuk,25.0,-0.09956220910525952,-0.13714951135354092,-1.0125470906954854,0.732809208917443,-0.09269643640824309
2022-03-05,W,Decision - Split,3,Ludovit Klein,Devonte Smith,25.0,-0.35920350997944683,-0.3605604349423531,0.27569032615192174,0.25087201371977924,0.26780229756652124
2022-03-05,L,Decision - Unanimous,3,Tagir Ulanbeko,Tim Elliot,25.0,-0.4635691309190711,-0.4928884435295728,-0.4701313362334192,-0.7724603894390402,1.5257926713326262
2022-03-05,W,Submission,3,Umar Nurmagomedo,Brian Kelleher,15.25,-0.5322977105622384,-0.48945135239743714,1.0893139578450217,-0.8008256799317153,0.14012566261712558
2022-03-05,L,Submission,3,Mariya Agapova,Maryna Moroz,15.45,-0.23829211986646745,-0.11566769177769358,1.3605218350760553,-0.17951672087100362,-0.3180081451424708
2022-03-05,W,KO/TKO,3,Jalin Turner,Jamie Mullarke,0.77,0.8970021957206654,0.7865687304078944,0.6147001726907135,0.36460591886829413,-0.4306639995095847
2022-03-05,L,Decision - Split,3,Yan Xiaona,Marina Rodrigue,25.0,-0.5297522076124914,-0.44390989489664084,-0.4023293669256608,0.03922330773597208,-0.0814308509715317
2022-03-05,L,KO/TKO,3,Greg Hardy,Serghei Spivac,10.27,-0.5399342194114791,-0.3768866178199972,0.7503041113062306,-0.734821830900683,-0.9526361247438788
2022-03-05,W,KO/TKO,3,Kevin Holland,Alex Oliveira,0.63,0.23771693173620934,0.08626141223527133,0.7503041113062303,1.5136729269994524,-0.49825751212985303
2022-03-05,L,Decision - Unanimous,3,Edson Barboza,Bryce Mitchell,25.0,-1.7706848956141221,-1.4209030492061776,-1.3515569372342773,-0.05950972263276238,-2.1918505227821314
2022-03-05,W,Decision - Unanimous,5,Rafael Dos Anjo,Renato Moican,25.0,0.4413571677159641,0.45403016337377783,0.14008638753640573,0.6523499714622585,0.8874094965856475
2022-03-05,W,Decision - Unanimous,5,Colby Covington,Jorge Masvidal,25.0,-0.2217463506931124,-0.36571607164055653,-0.33452739761790284,1.1732894410873507,1.88629140530739
2022-02-26,L,Decision - Split,3,Victor Altamirano,Carlos Hernande,25.0,,,,,
2022-02-26,L,Submission,3,Micheal Gillmore,Ramiz Brahima,10.03,0.38790160577127847,0.26413087832328724,0.8859080499217467,0.2691458066333296,-0.34429451116146403
2022-02-26,W,Decision - Unanimous,3,Jonathan Martinez,Alejandro Perez,25.0,0.5011764870350169,0.36810288507038835,0.953710019229505,0.5339794322909028,0.4442964694083329
2022-02-26,W,Submission,3,Terrance McKinney,Fares Ziam,10.18,0.006076163309238269,-0.05122223305015158,2.7843631905389796,-1.3855870531653265,-0.45319517038300744
2022-02-26,W,Decision - Unanimous,3,Josiane Nunes,Ramona Pascua,25.0,,,,,
2022-02-26,W,Submission,3,Ignacio Bahamondes, Rongzh,5.67,-2.6667019339250433,-2.6144329448402552,-0.7413392134644526,0.7873578444802798,-1.748737495604817
2022-02-26,W,Decision - Split,3,Armen Petrosyan,Gregory Rodrigues,25.0,,,,,
2022-02-26,L,KO/TKO,3,Joel Alvarez,Arman Tsarukyan,5.95,-0.9357599280971275,-0.8357382839600962,0.14008638753640573,-1.209122217119549,-1.5797537140541462
2022-02-26,L,Decision - Unanimous,3,Ji Yeon Kim,Priscila Cachoeira,25.0,-0.024469872087724952,0.057905410395152866,-0.6057352748489355,1.3573910861119247,0.3804581519336351
2022-02-26,L,Submission,3,Misha Cirkuno,Wellington Turman,5.48,-0.1046532150047534,-0.19815787894894737,-0.40232936692566046,-0.2168825362315468,-0.9601465150350198
2022-02-26,L,KO/TKO,5,Bobby Green,Islam Makhache,15.38,-0.08810744583139835,-0.05122223305015158,-0.33452739761790207,0.8890910498049707,-1.1366406868768313
2022-02-19,W,Submission,3,Stephanie Egge,Jessica-Rose Clar,15.73,-0.588298775456671,-0.5375706282473351,-0.33452739761790284,-0.9991099702026274,-0.9075737829970333
2022-02-19,L,Decision - Unanimous,3,Jay Perrin,Mario Bautist,25.0,,,,,
2022-02-19,W,Decision - Unanimous,3,Jonathan Pearce,Christian Rodrigue,25.0,,,,,
2022-02-19,W,KO/TKO,3,Chad Anheliger,Jesse Strader,15.55,,,,,
2022-02-19,W,Decision - Unanimous,3,Gloria de Paula,Diana Belbita,25.0,-0.2484741316654552,-0.22307678965693026,0.4112942647674392,-1.3446755764931988,-0.3705808771804573
2022-02-19,W,KO/TKO,3,Chas Skelly,Mark Striegl,10.02,0.28608148778140113,0.22975996700193155,0.07228441822864735,0.8446339118212586,1.364319280073096
2022-02-19,L,KO/TKO,5,Johnny Walke,Jamahal Hill,10.92,0.8651834088488287,0.7702425475302506,1.9029375895381215,-0.4661698007537112,0.08755293057913908
2022-02-19,W,KO/TKO,3,David Onam,Gabriel Benitez,20.4,-0.2484741316654552,-0.21276551626052354,1.224917896460538,1.994791892663674,-0.07392046068039079
2022-02-19,W,KO/TKO,3,Jim Miller,Nikolas Motta,5.97,,,,,
2022-02-19,W,Decision - Unanimous,3,Parker Porte,Alan Baudot,25.0,0.09135051212576059,0.12063232355662709,1.4961257736915716,2.960302742125886,0.8498575451299428
2022-02-19,L,Submission,3,Jamie Pickett,Kyle Daukau,20.98,-1.05412581526036,-1.1467950314183655,0.4112942647674392,-1.2764897820396528,-1.9740492043390445
2022-02-19,L,Decision - Split,3,Abdul Razak Alhassa,Joaquin Buckley,25.0,-0.2790201670624184,-0.23596588140243868,1.8351356202303628,-0.27197665815001204,-0.1602899490285114
2022-02-12,W,Decision - Unanimous,3,Carlos Ulberg,Fabio Cherant,25.0,0.006076163309238269,0.006349043413119268,2.1063434974613964,3.7738956415455975,0.03122500339558214
2022-02-12,W,Decision - Unanimous,3,Maxim Grishin,William Knight,25.0,-0.3222937172081163,0.23577487648316878,-0.8091411827722106,0.5056141417982275,-0.22037307135763878
2022-02-12,L,Submission,3,Blood Diamon,Jeremiah Well,20.63,,,,,
2022-02-12,L,Submission,3,Sergey Morozo,Douglas Silva de Andrade,15.4,0.5648140607786905,0.5270683499316587,-0.26672542831014445,0.043314455403184994,1.4544439635667872
2022-02-12,W,Decision - Unanimous,3,Jacob Malkoun,AJ Dobso,25.0,,,,,
2022-02-12,W,Decision - Unanimous,3,Ronnie Lawrence,Mana Martinez,25.0,5.860732947727188,5.333840298223258,0.885908049921747,0.37824307775900334,2.517164189763228
2022-02-12,W,Submission,3,Kyler Phillips,Marcelo Rojo,5.8,2.0742973099786224,2.0900855422703106,0.7503041113062303,-0.07178316563440075,1.0376173024084658
2022-02-12,W,Decision - Split,3,Casey O'Neill,Roxanne Modafferi,25.0,3.0606797030055595,2.7534441307724764,1.9029375895381213,1.5774948306079721,0.6996497393071242
2022-02-12,L,Decision - Split,3,Jared Vandera,Andrei Arlovski,25.0,-0.1428357592509574,-0.14574223918387985,0.5468982033829556,0.5290700550902473,-0.23914904708549115
2022-02-12,W,Decision - Unanimous,3,Bobby Green,Nasrat Haqparas,25.0,0.2275349199372216,-0.03145895904037215,0.4112942647674392,0.34060451922064605,0.5719731043577286
2022-02-12,W,Submission,3,Renato Moican,Alexander Hernandez,5.38,0.18298861831665023,0.17304796332169461,-0.06331952038686937,0.2437806910966105,0.004938637376588912
2022-02-12,W,KO/TKO,3,Jared Cannonier,Derek Brunson,20.48,-0.40374981160001816,-0.6320906343810634,0.2756903261519221,-0.41462134014683044,-1.0803127596932744
2022-02-12,L,KO/TKO,3,Derrick Lewis,Tai Tuivasa,5.67,1.0930059228511795,1.0134167451288423,-0.33452739761790284,-0.2084274977193071,-0.028858118933545278
2022-02-12,L,Decision - Unanimous,5,Robert Whittaker,Israel Adesanya,25.0,0.3140820202286173,0.4041923419578119,-0.5379333055411776,-0.03414460709604344,0.36168217620578275
2022-02-05,L,Submission,3,Miles Johns,John Castaneda,5.63,-0.2484741316654552,-0.14402369361781206,-0.6735372441566939,-0.05814600674369153,0.5118899820286013
2022-02-05,W,KO/TKO,3,Malcolm Gordon,Denys Bondar,5.37,,,,,
2022-02-05,L,KO/TKO,3,Jason Witt,Phil Rowe,10.25,0.5469955401304619,0.56487635238515,0.885908049921747,-0.6172695212627693,0.012449027667729927
2022-02-05,L,Decision - Unanimous,3,Julija Stoliarenk,Alexis Davi,25.0,-0.4368413499467284,-0.38376080008426827,-0.8091411827722106,-1.2685802298830413,-0.9150841732881744
2022-02-05,W,KO/TKO,3,Chidi Njokuani,Marc-Andre Barriault,0.27,,,,,
2022-02-05,L,Decision - Unanimous,3,Michael Trizano,Hakeem Dawodu,25.0,0.14607882554531967,0.12922505138696602,-0.13112148969462775,-0.3592544750505508,0.0274698082500117
2022-02-05,L,KO/TKO,3,Danilo Marque,Jailton Almeida,10.95,,,,,
2022-02-05,W,Decision - Split,3,Julian Erosa,Steven Peterson,25.0,-0.6799368816475606,-0.538429901030369,0.4790962340751972,-0.7702784440165267,-1.1178647111489792
2022-02-05,W,Submission,3,Brendan Allen,Sam Alvey,10.17,0.6488156581203393,0.6482258123394377,0.6147001726907143,0.148320578861646,0.647077007269138
2022-02-05,L,Decision - Split,5,Jack Hermansson,Sean Stricklan,25.0,0.7404537643112289,0.48324543799693004,0.6147001726907135,-0.33934422307011564,0.17767761407283014
2022-02-05,L,KO/TKO,3,Carlston Harris,Shavkat Rakhmonov,20.17,0.19698888454025837,0.006349043413119268,-0.7413392134644526,-0.9036498579676628,-0.5508302441678395
2022-02-05,W,Decision - Split,3,Nick Maximo,Punahele Soriano,25.0,-0.41775007782362633,-0.13714951135354092,-0.9447451213877274,1.1601977685522697,3.234406462567186
2022-02-05,L,Decision - Unanimous,3,Tresean Gore,Bryan Battle,25.0,,,,,
2022-01-22,L,Decision - Unanimous,3,Raoni Barcelo,Victor Henry,25.0,,,,,
2022-01-22,L,Submission,3,Silvana Gomez Juarez,Vanessa Demopoulos,10.42,-0.2484741316654552,-0.16550551319365941,-1.351556937234277,-2.294640064820003,-0.7047932451362284
2022-01-22,L,KO/TKO,3,Genaro Valdez,Matt Frevola,15.25,,,,,
2022-01-22,L,Decision - Unanimous,3,Saimon Oliveir,Tony Gravel,25.0,,,,,
2022-01-22,W,KO/TKO,3,Jack Della Maddalen,Pete Rodriguez,10.98,,,,,
2022-01-22,W,Decision - Unanimous,3,Jasmine Jasudaviciu,Kay Hanse,25.0,,,,,
2022-01-22,W,KO/TKO,3,Michael Morale,Trevin Gile,20.1,,,,,
2022-01-22,W,Submission,3,Said Nurmagomedo,Cody Stamann,0.78,-0.07410717960779016,-0.12254187404196473,1.0893139578450217,-0.8250998227571779,-0.8437354655223355
2022-01-22,W,Decision - Unanimous,3,Michel Pereira,Andre Fialh,25.0,,,,,
2022-01-22,W,Decision - Unanimous,5,Deiveson Figueiredo,Brandon Moreno,25.0,0.563541309303817,0.4411410716282694,1.0893139578450217,-0.824008850045921,-0.36682568203488686
2022-01-22,L,Decision - Unanimous,5,Ciryl Gane,Francis Ngannou,25.0,0.013712672158479081,0.00892686176222097,0.6147001726907135,1.9429706888789788,0.4104997130981988
2022-01-15,L,Decision - Unanimous,3,Charles Rosa,TJ Brown,25.0,-0.2484741316654552,-0.05122223305015158,-0.13112148969462775,-0.6988197314292105,-0.39686724319945055
2022-01-15,L,Decision - Unanimous,3,Kevin Croom,Brian Kelleher,25.0,-0.6086627990546465,-0.5238222637187929,-0.8091411827722106,-0.9513799140851451,1.9839264790922224
2022-01-15,L,Decision - Unanimous,3,Ramiz Brahima,Court McGee,25.0,-0.7792114966876911,-0.6999731842407411,0.34349229545968046,-1.858250980317308,-0.6484653179526715
2022-01-15,L,Decision - Unanimous,3,Joseph Holmes,Jamie Pickett,25.0,,,,,
2022-01-15,L,Decision - Unanimous,3,Joanderson Brito,Bill Algeo,25.0,,,,,
2022-01-15,W,KO/TKO,3,Viacheslav Borshchev,Dakota Bus,15.78,,,,,
2022-01-15,W,Decision - Unanimous,3,Katlyn Chookagian,Jennifer Mai,25.0,0.4833579663867885,0.33974688323026986,-0.4023293669256608,0.24350794791879635,-0.5808718053324031
2022-01-15,L,Decision - Split,3,Rogerio Bontori,Brandon Royval,25.0,-0.08938019730627178,-0.07957823489027006,0.41129426476743886,-0.09223890397046457,0.5194003723197421
2022-01-15,W,Submission,3,Jake Collier,Chase Sherman,10.43,-0.10719871795450031,-0.08129678045633784,-0.06331952038686937,-0.2760678058172247,0.29784385873108493
2022-01-15,W,Decision - Unanimous,5,Calvin Katta,Giga Chikadze,25.0,-0.16192703137405937,-0.10277860003218531,-0.33452739761790246,0.7611744994101182,-0.06641007038924987
2021-12-18,L,KO/TKO,3,Harry Hunsucker,Justin Tafa,5.88,-0.025742623562598415,-0.058096415314422736,-1.8261707223885852,-1.3809504191424853,-0.302987364560189
