,result,fighter,opponent,date,weight class,method,norm_td_acc_dif,norm_td_def_dif,norm_sub_avg_dif,str_dif,slpm_dif,str. def_dif,str. acc._dif,sapm_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif
4204,win,TJ Dillashaw,Cody Garbrandt,2017-11-04,Bantamweight,KO/TKO:Punch,-0.008668789920203259,0.11051582852646706,0.7616114039398355,0.07007328743364694,1.3314778367919693,0.25846151233061027,0.26293502490339765,-0.5834007939239199,-0.35253776433502426,-0.13883874804339053,1.132787862497132,-0.5740037583545848
4205,win,Rose Namajunas,Joanna Jedrzejczyk,2017-11-04,Women's Strawweight,KO/TKO:Punch,-0.1832500427871747,-0.6580888529276195,0.4764619028225549,0.37084045559533235,-1.6471168119833954,-0.16171188814438378,-0.6287079410832194,0.15321809196427263,-0.35253776433502426,-0.3563097565742393,0.7567535438985026,-0.5740037583545848
4206,lose,Jorge Masvidal,Stephen Thompson,2017-11-04,Welterweight,U-DEC:,0.6198237204008934,0.3778565872931056,0.28636223541103456,-1.0578035931726733,0.138777860905224,0.6786349128056034,0.4250519278100555,0.15321809196427263,-0.35253776433502426,-0.4353901233127295,-0.37134941189738563,1.1903824481164595
4207,lose,Johny Hendricks,Paulo Costa,2017-11-04,Middleweight,KO/TKO:Punches,-1.0212400565486366,-0.5244184735443,0.28636223541103456,-0.8322282170514093,-1.8932295054203427,0.5105655526156067,-1.1961171012565215,-1.4673434569897512,1.9897065661154227,-0.7517115902666912,-1.1234180490946444,1.1903824481164595
4208,win,James Vick,Joe Duffy,2017-11-04,Lightweight,KO/TKO:Punch,-1.1609050588422138,-0.22366011993183157,0.0012127342937540688,0.6340117277368069,0.9212900143970567,0.5105655526156058,0.4250519278100555,-0.28875323956864285,-0.35253776433502426,0.4344939108106647,1.132787862497132,-0.5740037583545848
4209,lose,Walt Harris,Mark Godbeer,2017-11-04,Heavyweight,DQ:,0.968986226134836,1.4138020275138303,0.09626256799951424,0.6716076237570177,-0.5743178918736244,0.006357472045613839,-1.115058649803193,0.01817129621810413,1.9897065661154227,-0.6726312235282008,-0.747383730496015,1.1903824481164595
4210,lose,Corey Anderson,Ovince Saint Preux,2017-11-04,Light Heavyweight,KO/TKO:Kick,0.4103262169605278,0.5783621563680844,-0.4740364342350468,0.2580527675347003,1.0853651433550215,1.1828429933755957,-0.061298780909917194,-0.5342928681980403,-0.6881393265757445,-0.13883874804339075,-1.1234180490946444,1.1903824481164595
4211,lose,Mickey Gall,Randy Brown,2017-11-04,Welterweight,U-DEC:,-0.1832500427871745,-1.1593527756150668,1.2368605724686361,-1.2833789692939372,-0.9277104773215489,-0.49785060852437896,-0.14235723236324613,0.5706354606342486,1.0890966140695426,0.15771262722594828,-0.37134941189738563,0.6022537126261116
4212,win,Curtis Blaydes,Aleksei Oleinik,2017-11-04,Heavyweight,KO/TKO:,0.23574496409355658,0.010263043988977464,-2.0898836072329696,0.18286097549427893,0.03149796889424666,1.1828429933755957,0.1818765734500692,-1.405958549832402,-0.35253776433502426,0.15771262722594828,1.132787862497132,-0.5740037583545848
4213,lose,Aiemann Zahabi,Ricardo Ramos,2017-11-04,Bantamweight,KO/TKO:Spinning Back Elbow,-1.475151314002762,0.11051582852646706,-0.569086267940807,0.14526507947406828,-0.1893723970107063,1.2668776734705949,0.4250519278100555,-0.27033776742143817,-0.35253776433502426,-0.9889526904821624,-0.747383730496015,0.6022537126261116
4214,lose,John Hathaway,Dong Hyun Kim,2014-03-01,Welterweight,KO/TKO:Spinning Back Elbow,-0.008668789920203259,-0.35733049931515065,0.2863622354110346,-0.0051185046067744044,0.8140101223860796,0.3424961924256091,-0.7097663925365483,-0.05549059237071521,-0.6881393265757445,-0.0992985646741453,-1.4994523676932738,0.6022537126261116
4215,win,Zhang Lipeng,Sai Wang,2014-03-01,Welterweight,S-DEC:,1.0388187272816245,-0.25707771477766145,0.7616114039398355,-0.7946323210311985,-1.1864443345244937,0.006357472045613839,0.18187657345006872,-0.23964531384276355,-1.3246594926737276,1.9765610622112273,0.3807192252998732,-0.5740037583545848
4216,lose,Shawn Jordan,Matt Mitrione,2014-03-01,Heavyweight,KO/TKO:Punch,1.3181487318687786,0.7120325357514038,-0.569086267940807,-0.3434815687886704,-0.4228639266816563,-1.4222320895693648,0.019759670543411295,0.312818850573381,1.1267779092238726,-0.39584993994348433,-0.37134941189738563,1.1903824481164595
4217,win,Hatsu Hioki,Ivan Menjivar,2014-03-01,Featherweight,U-DEC:,0.968986226134836,0.5449445615222549,-0.3789866005292867,0.07007328743364694,-0.22092530642569946,0.006357472045613839,0.4250519278100555,-0.39310758173613675,-0.35253776433502426,0.11817244385670315,0.3807192252998732,-1.7502612293352813
4218,win,Yui Chul Nam,Kazuki Tokudome,2014-03-01,Lightweight,S-DEC:,-0.776826302534877,-0.6915064477734494,0.28636223541103456,1.7242927123229166,0.8076995405030811,-0.41381592842938014,0.8303441850767002,-1.0008181625938959,-0.6881393265757445,1.3241480366186815,0.3807192252998732,-1.162132493844933
4219,lose,Nam Phan,Vaughan Lee,2014-03-01,Bantamweight,U-DEC:,-0.5324125485211172,-0.39074809416098055,-0.7591859353523274,-4.441434234991633,0.6688667390771103,-0.918024008999372,-0.7908248439898772,2.749799664720152,-0.35253776433502426,-0.4947003983665974,-0.37134941189738563,1.778511183606808
4220,win,Anying Wang,Albert Cheng,2014-03-01,Welterweight,KO/TKO:,-0.008668789920203259,1.113043673901362,0.0012127342937540688,0.295648663554911,0.20819426161820898,-2.2625788905193516,-1.1961171012565215,-0.59567777535539,-0.35253776433502426,1.9765610622112273,0.3807192252998732,-0.5740037583545848
4221,win,Mark Eddiva,Jumabieke Tuerxun,2014-03-01,Featherweight,U-DEC:,0.3754099663871336,-0.08998974054851214,-0.8542357690580875,1.3859296481410206,1.1232286346530138,-0.4138159284293792,1.397753345250002,-0.061629083086450286,-0.35253776433502426,1.9765610622112273,0.3807192252998732,-0.5740037583545848
4222,lose,Randy Couture,Brock Lesnar,2008-11-15,Heavyweight,KO/TKO:Punches,-0.32291504508075164,-0.05657214570268227,0.0012127342937540688,-0.7570364250109879,-0.4228639266816563,0.7626695929006021,-1.196117101256522,-0.3562766374417272,-0.35253776433502426,0.019321985433590174,-0.747383730496015,0.6022537126261116
4223,lose,Joe Stevenson,Kenny Florian,2008-11-15,Lightweight,SUB:Rear Naked Choke,0.37540996638713353,-0.6915064477734489,0.8566612376455958,-0.4186733608290918,-0.22092530642569974,-0.24574656823938257,0.34399347635672656,0.3619267762992605,-0.6881393265757445,-0.29699948152037126,-2.2515210048905323,0.6022537126261116
4224,win,Dustin Hazelett,Tamdan McCrory,2008-11-15,Welterweight,SUB:Armbar,-0.008668789920203259,-0.2570777147776613,1.5220100735859166,-0.19309798470782777,0.11353553337322937,0.006357472045613839,-0.7097663925365483,1.1722075507762724,-0.06018288813761225,0.41472381912604206,0.7567535438985026,-0.5740037583545848
4225,win,Gabriel Gonzaga,Josh Hendricks,2008-11-15,Heavyweight,KO/TKO:Punch,1.3530649824421728,2.2158243038137466,1.046760905057116,0.408436351615543,0.7256619760240987,2.359328514705578,2.046220956876633,-5.438946950070258,-0.6881393265757445,1.4823087700956625,0.7567535438985026,-0.5740037583545848
4226,lose,Nate Quarry,Demian Maia,2008-11-15,Middleweight,SUB:Rear Naked Choke,0.3055774652403451,-0.0231545508568524,-0.9492856027638477,-0.08031029664719574,2.000399516389827,0.25846151233061027,0.10081812199674024,0.4478656463195498,6.100708869595816,-0.5737807651050879,-1.4994523676932738,0.6022537126261116
4227,lose,Jorge Gurgel,Aaron Riley,2008-11-15,Lightweight,U-DEC:,-0.3927475462275401,0.010263043988977464,0.38141206911679476,-1.0578035931726733,-0.04422901370173727,0.09039215214061264,-0.14235723236324657,-0.0984600273808597,-0.6881393265757445,0.1972528105951935,-0.37134941189738563,1.1903824481164595
4228,win,Jeremy Stephens,Rafael Dos Anjos,2008-11-15,Lightweight,KO/TKO:Punch,0.1309962123733737,0.21076861306395667,-0.09383709941200609,0.48362814365596435,-0.2524782158406929,-0.24574656823938257,-0.4665910381765619,-0.11073700881232985,-0.6881393265757445,1.1857573948263234,0.3807192252998732,-0.5740037583545848
4229,win,Mark Bocek,Alvin Robinson,2008-11-15,Lightweight,SUB:Rear Naked Choke,-0.4974962979477229,0.21076861306395647,0.09626256799951433,0.5964158317165964,0.49217044635314827,0.7626695929006021,-0.5476494896298908,0.6320203677915979,-0.6881393265757445,0.4938041858645325,0.3807192252998732,-1.162132493844933
4230,lose,Ryan Thomas,Matt Brown,2008-11-15,Welterweight,SUB:Armbar,-0.4625800473743286,-2.1284630261441317,0.8566612376455958,-0.0051185046067744044,-1.1044067700455114,-2.010474850234356,-1.5203509070698376,0.7547901821062968,-0.35253776433502426,-1.3250442491207466,-0.37134941189738563,1.1903824481164595
4231,win,Alistair Overeem,Andrei Arlovski,2016-05-08,Heavyweight,KO/TKO:Punch,0.6547399709742878,-0.08998974054851214,0.5715117365283151,0.2580527675347003,-0.08209250499972923,0.006357472045613839,1.5598702481566598,-0.46676947032495636,-0.35253776433502426,-0.05975838130490008,1.5088221810957616,-1.162132493844933
4232,win,Stefan Struve,Antonio Silva,2016-05-08,Heavyweight,KO/TKO:Punch,0.5849074698274993,-0.35733049931515065,0.8566612376455955,0.48362814365596435,0.15139902467122104,-0.3297812483343809,0.18187657345006872,0.5829124420657186,-0.35253776433502426,0.6321948276568907,0.3807192252998732,-1.162132493844933
4233,win,Gunnar Nelson,Albert Tumenov,2016-05-08,Welterweight,SUB:Rear Naked Choke,1.387981233015567,-0.29049530962349096,0.8566612376455957,0.22045687151448962,-1.2116866620564881,-0.6659199687143756,1.4788117967033307,-0.17826040668541412,1.0890966140695426,0.07863226048745803,0.3807192252998732,-0.5740037583545848
4234,win,Germaine de Randamie,Anna Elmose,2016-05-08,Women's Bantamweight,KO/TKO:Knee,-0.008668789920203259,1.2132964584388513,0.38141206911679476,0.44603224763575366,-0.5995602194056188,0.7626695929006021,-0.22341568381657506,-1.5348668548628355,-0.35253776433502426,1.4823087700956625,0.7567535438985026,-0.5740037583545848
4235,lose,Francimar Barroso,Nikita Krylov,2016-05-08,Light Heavyweight,SUB:Rear Naked Choke,-0.39274754622754005,0.9793732945180423,-1.234435103881128,-1.3585707613343585,-1.1170279338115083,1.3509123535655934,-0.30447413526990447,0.37420375773073045,-0.35253776433502426,-0.217919114781881,-1.4994523676932738,0.6022537126261116
4236,lose,Heather Clark,Karolina Kowalkiewicz,2016-05-08,Women's Strawweight,U-DEC:,-0.4974962979477228,0.1773510182181268,0.0012127342937540688,-1.8473174095970972,-1.0602326968645206,-0.49785060852437896,0.6682272821700423,0.01817129621810413,-0.35253776433502426,-0.9889526904821624,-0.747383730496015,0.6022537126261116
4237,win,Rustam Khabilov,Chris Wade,2016-05-08,Lightweight,U-DEC:,-0.35783129565414595,0.21076861306395628,-0.9492856027638477,0.9347788958984924,0.18295193408621435,1.1828429933755962,-1.520350907069837,0.25143394341603176,-0.35253776433502426,-0.17837893141263597,0.7567535438985026,-0.5740037583545848
4238,win,Magnus Cedenblad,Garreth McLellan,2016-05-08,Middleweight,KO/TKO:Kick,1.4578137341623556,1.079626079055532,0.09626256799951421,0.33324455957512167,-0.7383930208315893,-0.4138159284293797,-0.2234156838165755,0.048863749796778724,-0.6881393265757445,0.9287462029262298,1.5088221810957616,-0.5740037583545848
4239,lose,Jon Tuck,Josh Emmett,2016-05-08,Lightweight,S-DEC:,-0.25308254393396307,-0.25707771477766106,0.8566612376455957,-0.042714400626985075,-0.801498839661576,-0.24574656823938257,0.2629350249033981,-0.33786116529452237,-0.35253776433502426,-0.9889526904821624,-0.37134941189738563,0.6022537126261116
4240,win,Reza Madadi,Yan Cabral,2016-05-08,Lightweight,KO/TKO:Punch,-0.07850129106699165,1.747977975972129,-0.6641361016465671,-0.19309798470782777,0.3154741536291859,0.3424961924256091,-0.061298780909917194,0.8161750892636462,-0.35253776433502426,0.39495372744141943,0.3807192252998732,-1.162132493844933
4241,lose,Neil Seery,Kyoji Horiguchi,2016-05-08,Flyweight,U-DEC:,-0.6022450496679056,-0.05657214570268227,1.522010073585917,-1.2081871772535158,-0.018986686169742625,-0.3297812483343813,-0.30447413526990447,0.822313579979381,-0.35253776433502426,-0.712171406897446,-0.747383730496015,0.6022537126261116
4242,win,Leon Edwards,Dominic Waters,2016-05-08,Welterweight,U-DEC:,-0.6720775508146941,1.3469668378221709,0.38141206911679476,0.7843953118176497,1.337788418674968,1.1828429933755962,2.208337859783291,-0.15370644382247434,1.9897065661154227,1.1857573948263234,0.3807192252998732,-1.7502612293352813
4243,lose,Willie Gates,Yuta Sasaki,2016-05-08,Flyweight,SUB:Rear Naked Choke,-1.5100675645761563,0.8791205099805534,-0.7591859353523273,0.22045687151448962,-0.2209253064256996,-1.0020586890943708,-0.22341568381657506,1.0924071714717185,-0.6881393265757445,-0.4947003983665974,-0.37134941189738563,1.1903824481164595
4244,lose,Stefan Struve,Alexander Volkov,2017-09-02,Heavyweight,KO/TKO:Punch,-0.8466588036816652,-0.5244184735442997,1.5220100735859168,-3.5391327305065774,-1.1044067700455111,-0.5818852886193773,-0.7908248439898772,0.6136048956443931,-0.35253776433502426,-0.7319414985820686,-1.1234180490946444,0.6022537126261116
4245,win,Siyar Bahadurzada,Rob Wilkinson,2017-09-02,Middleweight,KO/TKO:Punch,1.24831623072199,2.0821539244304272,0.28636223541103456,0.7092035197772283,0.1135355333732291,0.8467042729956009,-0.7908248439898772,-1.4918974198526913,-0.35253776433502426,1.1857573948263234,0.7567535438985026,-0.5740037583545848
4246,win,Marion Reneau,Talita Bernardo,2017-09-02,Women's Bantamweight,KO/TKO:Punches,1.4228974835889614,0.7454501305972338,0.2863622354110346,1.3107378561005991,0.05674029642624129,0.34249619242560814,-0.061298780909917645,-0.3194456931473177,-0.35253776433502426,1.3241480366186817,0.7567535438985026,-0.5740037583545848
4247,lose,Bryan Barberena,Leon Edwards,2017-09-02,Welterweight,U-DEC:,-0.2879987945073574,-0.42416568900681045,-0.09383709941200614,0.7843953118176497,2.2275804641777786,-0.7499546488093749,-0.14235723236324657,1.6755637894665376,-1.3246594926737276,-0.3563097565742393,-1.4994523676932738,0.6022537126261116
4248,win,Darren Till,Bojan Velickovic,2017-09-02,Welterweight,U-DEC:,0.5499912192541048,0.7788677254430636,-0.4740364342350468,0.5588199356963857,0.05674029642624101,0.09039215214061264,0.9924610879833576,0.43558866488807985,-1.3246594926737276,0.9880564779800974,1.132787862497132,-0.5740037583545848
4249,win,Mairbek Taisumov,Felipe Silva,2017-09-02,Lightweight,KO/TKO:Punch,-1.3005700611357907,0.5783621563680847,0.0012127342937540688,0.07007328743364694,-1.5209051743234225,0.4265308725206079,-0.8718832954432062,0.7547901821062966,-0.35253776433502426,0.7112751943953811,1.884856499694391,-0.5740037583545848
4250,win,Michel Prazeres,Mads Burnell,2017-09-02,Lightweight,SUB:North-South Choke,-0.39274754622754005,0.8457029151347233,0.1913124017052744,0.5964158317165964,0.7004196484921039,0.5105655526156058,0.5061103792633844,-0.12301399024379975,-0.35253776433502426,1.5416190451495302,1.884856499694391,-0.5740037583545848
4251,lose,Desmond Green,Rustam Khabilov,2017-09-02,Lightweight,U-DEC:,0.3055774652403451,0.47810937183059515,-0.09383709941200612,0.48362814365596435,1.0916757252380207,0.34249619242560814,0.9924610879833576,0.2146029991216218,1.9897065661154227,-0.5935508567897104,-1.875486686291903,0.6022537126261116
4252,win,Aleksandar Rakic,Francimar Barroso,2017-09-02,Light Heavyweight,U-DEC:,0.02624746065319103,0.2441862079097865,0.19131240170527444,0.8219912078378603,0.788767794854085,-0.497850608524378,-0.14235723236324657,-0.47290796104069116,-0.35253776433502426,0.8496658361877394,0.3807192252998732,-0.5740037583545848
4253,lose,Mike Santiago,Zabit Magomedsharipov,2017-09-02,Featherweight,SUB:Rear Naked Choke,-0.21816629336056897,-0.7917592323109386,0.2863622354110346,-0.7946323210311985,-0.9087787316725527,-2.346613570614351,0.10081812199674024,0.3557882855835257,-0.35253776433502426,-1.9774572747132926,-0.37134941189738563,0.6022537126261116
4254,lose,Bojan Mihajlovic,Abdul-Kerim Edilov,2017-09-02,Light Heavyweight,KO/TKO:Punches,-3.5002938472596288,1.113043673901362,-1.8997839398214493,-2.8624066021427854,-5.6669574714535385,-3.7752031322293296,-2.087760067243139,3.572357420628634,-0.35253776433502426,-1.9774572747132926,-0.37134941189738563,1.778511183606808
4255,win,Thibault Gouti,Andrew Holbrook,2017-09-02,Lightweight,KO/TKO:Punches,2.156138745630241,2.4497474677345554,-1.709684272409929,0.7092035197772283,0.9402217600460528,-0.3297812483343813,-1.1961171012565215,1.620317373024923,-0.6881393265757445,-0.2969994815203715,0.3807192252998732,-1.162132493844933
4256,lose,Ken Shamrock,Dan Severn,1996-05-17,Open Weight,S-DEC:,2.0863062444834517,1.4806372172054902,2.3774585769377583,0.07007328743364694,0.9339111781630541,3.283709995750564,3.7484484373965397,2.639306831836923,-0.6881393265757445,-0.03998828962027746,-1.4994523676932738,0.6022537126261116
4257,win,Don Frye,Amaury Bitetti,1996-05-17,Open Weight,KO/TKO:Knees,1.981557492763269,1.51405481205132,0.6665615702340753,1.6491009202824953,1.8173926417828659,3.115640635560567,5.207500563556459,2.1911970095882722,-0.35253776433502426,1.9765610622112273,1.5088221810957616,-0.5740037583545848
4258,win,Mark Hall,Koji Kitao,1996-05-17,Open Weight,KO/TKO:,-0.008668789920203259,0.010263043988977464,0.0012127342937540688,0.07007328743364694,0.006255641362252015,0.006357472045613839,0.019759670543411295,-0.00024417592910084033,-0.6881393265757445,1.4823087700956625,1.132787862497132,-0.5740037583545848
4259,win,Mark Schultz,Gary Goodridge,1996-05-17,Open Weight,KO/TKO:,-3.5002938472596288,-1.7608694828400038,-0.7591859353523274,0.2580527675347003,-1.1548914251095004,-4.027307172514325,-4.519513610843005,-1.313881189096378,-0.35253776433502426,0.9880564779800974,0.3807192252998732,-0.5740037583545848
4260,lose,Matt Andersen,Rafael Carino,1996-05-17,Open Weight,KO/TKO:Punches,-0.008668789920203259,0.010263043988977464,0.0012127342937540688,-0.30588567276845974,0.006255641362252015,0.006357472045613839,0.019759670543411295,-0.00024417592910084033,1.9897065661154227,-1.9774572747132926,-0.37134941189738563,0.6022537126261116
4261,win,Cal Worsham,Zane Frazier,1996-05-17,Open Weight,KO/TKO:Punches,-0.008668789920203259,0.010263043988977464,0.0012127342937540688,0.295648663554911,0.006255641362252015,0.006357472045613839,0.019759670543411295,-0.00024417592910084033,-0.35253776433502426,0.9880564779800974,0.3807192252998732,-0.5740037583545848
