result,fighter,opponent,f_kd,o_kd,f_str,o_str,f_td,o_td,f_sub,o_sub,weight_class,method,type,round,time,date,f_win_perc,o_win_perc,f_str_efc,o_str_efc,f_win_strk,o_win_strk,f_lose_strk,o_lose_strk,f_wins,f_losses,f_draws,f_height,f_weight,f_reach,f_stance,f_age,f_slpm,f_str_acc,f_sapm,f_str_def,f_td_avg,f_td_acc,f_td_def,f_sub_avg,f_last_match,o_wins,o_losses,o_draws,o_height,o_weight,o_reach,o_stance,o_age,o_slpm,o_str_acc,o_sapm,o_str_def,o_td_avg,o_td_acc,o_td_def,o_sub_avg,o_last_match
win,Demian Maia,Carlos Condit,0,0,1,1,1,0,1,0,Welterweight,SUB,Rear Naked Choke,1,1:52,2016-08-27,0.74,0.58,0.002,0.0066,5,0,0,1,28,11,0,185.42,76.5,182.88,Southpaw,46,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,06-12-2021,32,14,0,187.96,76.5,190.5,Orthodox,39,3.66,0.39,2.67,0.55,0.59,0.46,0.38,1.0,07-10-2021
win,Anthony Pettis,Charles Oliveira,0,0,53,41,0,4,1,0,Featherweight,SUB,Guillotine Choke,3,1:49,2016-08-27,0.56,0.64,0.0077,0.0032,0,1,3,0,24,10,0,177.8,69.75,182.88,Orthodox,36,3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1,12-19-2020,34,9,0 (1 NC),177.8,69.75,187.96,Orthodox,34,3.54,0.53,3.19,0.51,2.32,0.4,0.55,2.7,06-10-2023
win,Paige VanZant,Bec Rawlings,1,0,25,21,0,0,0,0,Women's Strawweight,KO/TKO,Kick,2,0:17,2016-08-27,0.75,0.67,0.0,0.0,0,2,1,0,8,5,0,162.56,51.75,165.1,Orthodox,29,3.35,0.52,2.62,0.42,1.27,0.33,0.34,1.0,07-11-2020,7,8,0,167.64,56.25,162.56,Orthodox,34,4.48,0.42,5.66,0.57,0.71,0.4,0.68,0.4,04-07-2018
win,Jim Miller,Joe Lauzon,0,0,80,54,0,3,0,1,Lightweight,S-DEC,Split,3,5:00,2016-08-27,0.67,0.62,0.0053,0.0073,0,1,2,0,36,17,0 (1 NC),172.72,69.75,180.34,Southpaw,40,2.86,0.41,3.08,0.58,1.56,0.43,0.48,1.8,06-03-2023,28,16,0,177.8,69.75,180.34,Orthodox,39,2.84,0.39,5.39,0.54,2.39,0.45,0.54,2.0,10-18-2019
win,Sam Alvey,Kevin Casey,2,0,59,25,0,0,0,0,Middleweight,KO/TKO,Punches,2,4:56,2016-08-27,0.57,0.33,0.0147,0.0,1,0,0,1,33,18,1 (1 NC),187.96,83.25,190.5,Southpaw,37,3.28,0.44,3.63,0.52,0.06,0.14,0.82,0.1,08-06-2022,9,5,2 (2 NC),180.34,83.25,195.58,Southpaw,42,2.27,0.53,3.76,0.46,0.79,0.22,0.27,0.4,08-27-2016
win,Kyle Bochniak,Enrique Barzola,0,0,41,55,1,1,0,0,Featherweight,S-DEC,Split,3,5:00,2016-08-27,0,1.0,0.0192,0.0,0,1,1,0,8,5,0,170.18,65.25,177.8,Orthodox,36,2.63,0.31,5.11,0.58,1.14,0.15,0.62,0.0,10-18-2019,17,5,2,170.18,65.25,177.8,Orthodox,34,3.91,0.41,2.97,0.68,4.2,0.45,0.66,0.3,03-14-2020
win,Alessio Di Chirico,Garreth McLellan,1,0,61,57,2,2,0,0,Middleweight,S-DEC,Split,3,5:00,2016-08-27,0,0,0,0.0,0,0,0,2,13,7,0,182.88,83.25,187.96,Orthodox,34,3.32,0.39,3.44,0.61,1.46,0.39,0.83,0.0,09-03-2022,13,6,0,185.42,83.25,182.88,Southpaw,41,3.56,0.54,2.94,0.45,1.15,0.22,0.34,0.9,03-11-2017
win,Felipe Silva,Shane Campbell,1,0,11,9,0,0,0,0,Lightweight,KO/TKO,Punch,1,1:13,2016-08-27,0,0.25,0,0.0,0,0,0,2,8,2,0,182.88,69.75,195.58,Orthodox,39,5.4,0.5,1.8,0.59,1.0,1.0,0.71,0.0,05-19-2018,14,6,0,182.88,69.75,180.34,Orthodox,36,3.99,0.59,3.19,0.55,1.36,0.28,0.82,0.0,08-27-2016
win,Chad Laprise,Thibault Gouti,2,0,17,4,0,0,0,0,Lightweight,KO/TKO,Punch,1,1:36,2016-08-27,0.6,0,0.0,0.0,0,0,2,2,13,4,0,177.8,76.5,180.34,Orthodox,37,4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0,12-08-2018,12,5,0,177.8,69.75,182.88,Orthodox,36,3.68,0.34,5.64,0.5,1.23,0.8,0.83,0.3,10-27-2018
win,Conor McGregor,Nate Diaz,3,0,164,166,0,1,0,0,Welterweight,M-DEC,Majority,5,5:00,2016-08-20,0.88,0.64,0.0217,0.0029,0,2,1,0,22,6,0,175.26,69.75,187.96,Southpaw,35,5.32,0.49,4.66,0.54,0.67,0.55,0.66,0.1,07-10-2021,22,13,0,182.88,76.5,193.04,Southpaw,38,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3,09-10-2022
win,Anthony Johnson,Glover Teixeira,1,0,4,1,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:13,2016-08-20,0.69,0.8,0.0324,0.0105,2,3,0,0,22,6,0,187.96,92.25,198.12,Orthodox,39,3.25,0.47,1.83,0.6,2.43,0.57,0.77,0.6,04-08-2017,33,9,0,187.96,92.25,193.04,Orthodox,44,3.73,0.49,4.43,0.51,2.11,0.33,0.6,0.9,01-21-2023
win,Donald Cerrone,Rick Story,1,0,45,17,1,1,1,0,Welterweight,KO/TKO,Kick,2,2:02,2016-08-20,0.81,0.71,0.0122,0.007,2,3,0,0,36,17,0 (2 NC),185.42,69.75,185.42000000000002,Orthodox,40,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,07-02-2022,19,9,0,175.26,76.5,180.34,Southpaw,39,3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,08-20-2016
win,Mike Perry,Hyun Gyu Lim,3,0,31,8,0,0,0,0,Welterweight,KO/TKO,Punch,1,3:38,2016-08-20,0,0.5,0,0.0173,0,0,0,1,14,8,0,177.8,76.5,180.34,Orthodox,32,4.32,0.47,5.16,0.52,0.81,0.4,0.78,0.2,04-10-2021,13,7,1,190.5,76.5,195.58,Orthodox,38,4.45,0.41,5.07,0.51,0.23,1.0,0.73,0.2,09-22-2017
win,Tim Means,Sabah Homasi,0,0,71,33,0,2,0,0,Welterweight,KO/TKO,Punches,2,2:56,2016-08-20,0.6,0,0.0154,0,1,0,0,0,32,15,1 (1 NC),187.96,76.5,190.5,Orthodox,39,4.93,0.47,3.61,0.6,1.21,0.44,0.65,0.2,05-13-2023,11,8,0,182.88,76.5,182.88,Orthodox,35,4.98,0.48,6.91,0.47,2.8,0.5,0.66,0.0,01-20-2018
win,Cody Garbrandt,Takeya Mizugaki,1,0,12,4,0,0,0,0,Bantamweight,KO/TKO,Punch,1,0:48,2016-08-20,1.0,0.67,0.0345,0.005,4,1,0,0,13,5,0,172.72,60.75,165.1,Orthodox,32,3.0,0.4,3.89,0.61,1.13,0.34,0.78,0.0,03-04-2023,21,11,2,170.18,60.75,175.26,Orthodox,40,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1,12-17-2016
win,Raquel Pennington,Elizabeth Phillips,0,0,33,15,3,1,1,0,Women's Bantamweight,U-DEC,Unanimous,3,5:00,2016-08-20,0.67,0.5,0.0,0.0,2,1,0,0,15,9,0,170.18,60.75,170.18,Orthodox,35,4.02,0.5,3.34,0.62,0.93,0.27,0.63,0.6,01-14-2023,6,6,0,167.64,60.75,165.1,Orthodox,37,2.6,0.33,3.07,0.58,0.75,0.25,0.53,0.2,08-20-2016
win,Artem Lobov,Chris Avila,0,0,53,42,0,0,0,0,Featherweight,U-DEC,Unanimous,3,5:00,2016-08-20,0,0,0.0,0,0,0,1,0,13,15,1 (1 NC),175.26,65.25,165.1,Southpaw,37,3.52,0.41,4.82,0.5,0.39,0.25,0.52,0.0,10-27-2018,5,4,0,177.8,65.25,182.27,Orthodox,30,2.37,0.3,4.17,0.48,0.0,0.0,0.46,0.0,11-05-2016
win,Cortney Casey,Randa Markos,0,0,21,4,0,1,1,0,Women's Strawweight,SUB,Armbar,1,4:34,2016-08-20,0.33,0.33,0.0,0.0,1,1,0,0,10,10,0,170.18,56.25,170.18,Orthodox,36,4.29,0.39,4.0,0.55,0.39,0.31,0.39,0.5,07-09-2022,11,12,1,162.56,51.75,160.02,Orthodox,38,2.97,0.43,3.1,0.58,1.12,0.28,0.52,0.2,10-23-2021
win,Lorenz Larkin,Neil Magny,1,0,32,8,0,0,0,0,Welterweight,KO/TKO,Elbows,1,4:08,2016-08-20,0.44,0.77,0.0056,0.0015,1,3,0,0,18,6,0 (1 NC),180.34,76.5,182.88,Orthodox,37,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,08-20-2016,27,11,0,190.5,76.5,203.2,Orthodox,36,3.59,0.46,2.25,0.54,2.4,0.42,0.56,0.3,
win,Colby Covington,Max Griffin,0,0,26,13,6,0,0,1,Welterweight,KO/TKO,Punches,3,2:18,2016-08-20,0.75,0,0.0172,0,1,0,0,0,17,3,0,180.34,76.5,182.88,Orthodox,35,4.1,0.39,3.05,0.55,4.05,0.45,0.72,0.2,03-05-2022,19,9,0,180.34,76.5,193.04,Orthodox,38,4.23,0.5,3.87,0.57,1.6,0.5,0.71,0.3,
win,Yair Rodriguez,Alex Caceres,0,0,120,62,1,1,0,0,Featherweight,S-DEC,Split,5,5:00,2016-08-06,1.0,0.54,0.006,0.0032,4,2,0,0,16,3,0 (1 NC),180.34,65.25,180.34,Orthodox,31,4.78,0.46,4.03,0.53,0.79,0.28,0.63,0.8,,21,13,0 (1 NC),177.8,65.25,185.42000000000002,Southpaw,35,4.16,0.51,2.87,0.63,0.59,0.68,0.64,0.7,06-03-2023
win,Dennis Bermudez,Rony Jason,0,0,48,9,5,0,0,0,Featherweight,U-DEC,Unanimous,3,5:00,2016-08-06,0.73,0.67,0.0095,0.0081,1,0,0,1,17,9,0,167.64,69.75,167.64000000000001,Orthodox,37,4.42,0.46,3.07,0.59,3.89,0.4,0.82,1.1,01-19-2019,14,7,0 (1 NC),170.18,65.25,185.42000000000002,Orthodox,39,2.04,0.44,3.14,0.53,0.59,0.3,0.36,0.8,03-11-2017
win,Thales Leites,Chris Camozzi,0,0,36,8,5,0,1,0,Middleweight,SUB,Rear Naked Choke,3,2:58,2016-08-06,0.71,0.53,0.0092,0.0015,0,3,2,0,28,9,0,185.42,83.25,198.12,Orthodox,42,2.13,0.4,2.99,0.52,2.1,0.27,0.3,1.1,09-22-2018,24,13,0,187.96,83.25,190.5,Orthodox,37,3.57,0.44,2.96,0.56,0.27,0.19,0.57,0.5,05-28-2017
win,Santiago Ponzinibbio,Zak Cummings,0,0,58,35,0,1,0,0,Welterweight,U-DEC,Unanimous,3,5:00,2016-08-06,0.67,0.75,0.0196,0.0093,2,1,0,0,30,7,0,182.88,76.5,185.42000000000002,Orthodox,37,4.9,0.41,4.67,0.61,0.48,0.3,0.6,0.0,04-08-2023,25,7,0,182.88,92.25,190.5,Southpaw,39,2.96,0.35,2.91,0.55,0.62,0.28,0.66,0.6,04-15-2023
win,Trevor Smith,Joseph Gigliotti,1,0,42,15,4,1,2,1,Middleweight,U-DEC,Unanimous,3,5:00,2016-08-06,0.5,0,0.0,0,1,0,0,0,15,10,0,190.5,83.25,190.5,Orthodox,42,3.29,0.55,3.31,0.51,1.7,0.32,0.6,0.7,12-07-2019,7,2,0,180.34,83.25,184.88,Orthodox,30,1.04,0.39,2.92,0.45,1.56,1.0,0.5,0.8,12-09-2016
win,Maryna Moroz,Danielle Taylor,0,0,17,17,0,1,0,0,Women's Strawweight,S-DEC,Split,3,5:00,2016-08-06,0.67,0,0.0,0,1,0,0,0,11,4,0,170.18,56.25,170.18,Orthodox,32,4.19,0.31,4.36,0.53,0.69,0.22,0.47,0.7,11-19-2022,9,4,0,152.4,51.75,152.4,Orthodox,34,2.75,0.29,3.31,0.71,0.2,0.2,0.7,0.2,08-04-2018
win,Court McGee,Dominique Steele,0,0,15,23,4,0,1,0,Welterweight,U-DEC,Unanimous,3,5:00,2016-08-06,0.56,0,0.0,0.0294,0,0,2,1,22,12,0,180.34,76.5,190.5,Orthodox,39,4.63,0.37,3.68,0.6,1.89,0.25,0.69,0.4,05-13-2023,14,9,0,177.8,76.5,187.96,Orthodox,35,2.32,0.49,2.42,0.5,2.95,0.42,0.76,0.0,06-10-2017
win,Marcin Tybura,Viktor Pesta,1,0,15,3,0,0,0,0,Heavyweight,KO/TKO,Kick,2,0:53,2016-08-06,0,1.0,0.0,0.0,0,1,1,0,24,7,0,190.5,112.05,198.12,Orthodox,38,3.55,0.48,3.31,0.55,1.39,0.33,0.79,0.1,,10,4,0,190.5,108.0,195.58,Orthodox,33,1.58,0.36,2.54,0.56,3.29,0.28,1.0,0.0,01-15-2017
win,David Teymur,Jason Novelli,1,0,26,8,0,0,0,0,Lightweight,KO/TKO,Punches,2,1:25,2016-08-06,0,0,0,0,0,0,0,0,8,2,0,175.26,69.75,185.42000000000002,Southpaw,34,4.69,0.43,3.53,0.55,0.94,0.33,0.77,0.0,02-02-2019,11,3,1,182.88,69.75,187.48,Orthodox,44,1.73,0.24,3.55,0.66,0.7,0.33,1.0,0.0,11-05-2016
win,Teruto Ishihara,Horacio Gutierrez,1,0,13,5,0,0,0,0,Featherweight,KO/TKO,Punches,1,2:32,2016-08-06,0,0,0,0.0,0,0,0,1,10,7,2,170.18,60.75,175.26,Southpaw,32,3.26,0.44,3.63,0.53,0.5,0.16,0.3,0.0,02-09-2019,4,3,0,177.8,65.25,182.27,Orthodox,33,0.86,0.26,2.91,0.46,0.0,0.0,0.5,0.0,08-06-2016
win,Cub Swanson,Tatsuya Kawajiri,0,0,67,23,1,3,1,0,Featherweight,U-DEC,Unanimous,3,5:00,2016-08-06,0.7,0.6,0.0127,0.0,1,0,0,1,28,13,0,172.72,60.75,177.8,Orthodox,40,4.68,0.5,3.73,0.6,1.09,0.52,0.61,0.4,10-15-2022,36,11,2,170.18,65.25,175.26,Orthodox,45,2.04,0.44,2.01,0.5,3.63,0.48,0.63,1.1,08-06-2016
win,Tyron Woodley,Robbie Lawler,1,0,8,3,0,0,0,0,Welterweight,KO/TKO,Punch,1,2:12,2016-07-30,0.71,0.73,0.0282,0.0106,2,5,0,0,19,7,1,175.26,76.5,187.96,Orthodox,41,2.36,0.48,2.76,0.54,1.06,0.4,0.87,0.4,03-27-2021,29,16,0 (1 NC),180.34,76.5,187.96,Southpaw,41,3.83,0.46,4.67,0.59,0.65,0.64,0.65,0.0,
win,Karolina Kowalkiewicz,Rose Namajunas,0,0,84,70,0,2,0,0,Women's Strawweight,S-DEC,Split,3,5:00,2016-07-30,1.0,0.75,0.0,0.0,2,3,0,0,15,7,0,160.02,51.75,162.56,Orthodox,38,5.65,0.42,5.47,0.58,0.31,0.3,0.76,0.2,05-20-2023,12,5,0,165.1,51.75,165.1,Orthodox,31,3.66,0.4,3.5,0.6,1.61,0.57,0.6,0.6,05-07-2022
win,Jake Ellenberger,Matt Brown,2,0,21,7,0,0,0,0,Welterweight,KO/TKO,Kick,1,1:46,2016-07-30,0.56,0.6,0.0256,0.0097,0,0,2,1,31,15,0,175.26,76.5,180.34,Orthodox,38,2.47,0.39,2.83,0.6,2.04,0.47,0.86,0.4,08-25-2018,26,19,0,182.88,76.5,190.5,Orthodox,42,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,05-13-2023
win,Erik Perez,Francisco Rivera,0,0,54,55,2,0,0,0,Bantamweight,U-DEC,Unanimous,3,5:00,2016-07-30,0.67,0.33,0.0169,0.0116,1,0,0,2,17,6,0,172.72,60.75,172.72,Orthodox,34,3.16,0.4,2.09,0.66,3.16,0.55,0.69,0.2,11-05-2016,11,7,0 (1 NC),172.72,60.75,177.8,Orthodox,42,4.07,0.41,3.16,0.68,1.01,0.63,0.68,0.6,07-30-2016
win,Ryan Benoit,Fredy Serrano,1,0,31,22,0,5,0,0,Flyweight,S-DEC,Split,3,5:00,2016-07-30,1.0,1.0,0.0357,0.0,1,1,0,0,10,8,0,165.1,56.25,172.72,Orthodox,34,2.88,0.39,3.65,0.58,0.28,0.22,0.72,0.4,07-31-2021,3,2,0,160.02,56.25,165.1,Orthodox,44,1.58,0.26,1.89,0.61,2.84,0.25,0.84,0.0,12-17-2016
win,Nikita Krylov,Ed Herman,1,0,60,26,0,1,0,0,Light Heavyweight,KO/TKO,Kick,2,0:40,2016-07-30,0.67,0.59,0.0056,0.0064,4,1,0,0,30,9,0,190.5,92.25,195.58,Orthodox,31,4.38,0.55,2.47,0.44,2.29,0.38,0.53,1.4,03-11-2023,27,16,0 (1 NC),185.42,92.25,195.58,Orthodox,43,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,04-15-2023
win,Jorge Masvidal,Ross Pearson,1,0,113,52,1,2,0,0,Welterweight,U-DEC,Unanimous,3,5:00,2016-07-30,0.6,0.58,0.0038,0.0072,0,0,2,1,35,17,0,180.34,76.5,187.96,Orthodox,39,4.05,0.47,3.05,0.64,1.38,0.59,0.72,0.3,04-08-2023,20,16,0 (1 NC),172.72,69.75,175.26,Orthodox,39,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,03-30-2019
win,Anthony Hamilton,Damian Grabowski,1,0,9,1,0,0,0,0,Heavyweight,KO/TKO,Punches,1,0:14,2016-07-30,0.67,0,0.0,0.0,1,0,0,1,15,9,0,195.58,117.0,193.04,Orthodox,43,3.91,0.65,3.02,0.45,2.62,0.42,0.78,0.0,11-18-2017,20,5,0,185.42,108.45,190.5,Orthodox,43,4.0,0.36,7.65,0.51,0.0,0.0,0.0,0.0,07-22-2017
win,Wilson Reis,Hector Sandoval,0,0,4,5,3,0,1,0,Flyweight,SUB,Rear Naked Choke,1,1:49,2016-07-30,0.6,0,0.0,0,1,0,0,0,23,10,0,162.56,56.25,165.1,Southpaw,38,1.83,0.29,3.04,0.55,5.15,0.42,0.47,0.6,04-13-2019,14,4,0,157.48,56.25,162.56,Orthodox,37,3.31,0.52,2.33,0.65,3.49,0.25,0.71,1.4,08-05-2017
win,Valentina Shevchenko,Holly Holm,0,0,87,54,3,0,0,0,Women's Bantamweight,U-DEC,Unanimous,5,5:00,2016-07-23,0.5,0.75,0.0,0.0049,0,0,1,1,23,4,0,165.1,56.25,167.64000000000001,Southpaw,35,3.29,0.53,1.99,0.63,2.57,0.64,0.72,0.3,03-04-2023,15,6,0,172.72,60.75,175.26,Southpaw,42,3.17,0.4,2.77,0.56,0.92,0.31,0.78,0.1,
win,Edson Barboza,Gilbert Melendez,0,0,56,39,1,0,0,0,Lightweight,U-DEC,Unanimous,3,5:00,2016-07-23,0.73,0.25,0.0129,0.0,1,0,0,2,23,11,0,180.34,65.25,190.5,Orthodox,37,4.0,0.44,4.12,0.58,0.38,0.44,0.75,0.1,04-15-2023,22,8,0,175.26,65.25,185.42000000000002,Orthodox,41,3.44,0.33,2.53,0.63,1.64,0.41,0.71,0.2,07-06-2019
win,Francis Ngannou,Bojan Mihajlovic,0,0,8,3,0,0,0,0,Heavyweight,KO/TKO,Punches,1,1:34,2016-07-23,1.0,0,0.0,0,1,0,0,0,17,3,0,193.04,112.5,210.82,Orthodox,37,2.33,0.41,2.16,0.41,0.76,0.62,0.71,0.3,01-22-2022,10,6,0,180.34,92.25,185.42000000000002,Orthodox,43,1.23,0.35,5.95,0.47,0.0,0.0,0.33,0.0,09-02-2017
win,Felice Herrig,Kailin Curran,0,0,13,5,1,0,1,0,Women's Strawweight,SUB,Rear Naked Choke,1,1:59,2016-07-23,0.5,0,0.0,0.0,0,0,1,2,14,10,0,162.56,51.75,165.1,Orthodox,39,3.84,0.37,5.19,0.48,1.08,0.28,0.75,0.8,06-04-2022,4,5,0,162.56,51.75,165.1,Orthodox,32,3.89,0.43,4.75,0.53,2.0,0.57,0.61,0.6,11-25-2017
win,Eddie Wineland,Frankie Saenz,1,0,42,45,0,1,0,0,Bantamweight,KO/TKO,Punches,3,1:54,2016-07-23,0.38,0.67,0.0097,0.0,0,0,2,1,24,16,1,170.18,60.75,175.26,Orthodox,39,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,06-18-2022,13,7,0,167.64,60.75,167.64000000000001,Orthodox,43,3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1,08-01-2020
win,Darren Elkins,Godofredo Pepey,0,0,33,20,5,0,0,2,Featherweight,U-DEC,Unanimous,3,5:00,2016-07-23,0.67,0.5,0.0027,0.0,2,2,0,0,27,11,0,177.8,65.25,180.34,Orthodox,39,3.53,0.38,3.35,0.51,2.73,0.34,0.58,1.1,12-03-2022,13,6,0,170.18,65.25,185.42000000000002,Orthodox,36,2.32,0.38,3.23,0.47,0.37,0.07,0.35,1.5,01-27-2018
win,Kamaru Usman,Alexander Yakovlev,0,0,41,8,5,0,0,0,Welterweight,U-DEC,Unanimous,3,5:00,2016-07-23,1.0,0.5,0.0,0.0179,2,2,0,0,20,3,0,182.88,76.5,193.04,Switch,36,4.46,0.52,2.75,0.54,2.96,0.45,0.97,0.1,03-18-2023,24,10,1,190.5,69.75,187.96,Southpaw,39,1.74,0.47,2.41,0.58,1.66,0.35,0.72,0.1,10-24-2020
win,Michel Prazeres,JC Cottrell,0,0,48,14,7,0,1,0,Lightweight,U-DEC,Unanimous,3,5:00,2016-07-23,0.5,0,0.0085,0,0,0,1,0,26,4,0,167.64,76.5,170.18,Orthodox,42,2.38,0.47,2.51,0.57,3.94,0.36,0.47,0.6,06-26-2021,17,5,0,175.26,69.75,179.67,Orthodox,34,0.79,0.25,2.75,0.45,0.79,1.0,0.5,0.0,01-28-2017
win,Alex Oliveira,James Moontasri,0,0,58,12,2,0,0,0,Welterweight,U-DEC,Unanimous,3,5:00,2016-07-23,0.6,0.33,0.0101,0.0385,0,1,1,0,22,12,1 (2 NC),180.34,76.5,193.04,Orthodox,35,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,03-05-2022,9,5,0,177.8,76.5,180.34,Switch,35,2.39,0.48,3.86,0.4,0.0,0.0,0.79,0.2,12-17-2016
win,Jason Knight,Jim Alers,0,0,76,41,1,4,0,0,Featherweight,S-DEC,Split,3,5:00,2016-07-23,0,0.5,0.0,0.0145,0,0,1,1,20,5,0,177.8,65.25,180.34,Orthodox,31,2.95,0.33,3.02,0.51,1.31,0.31,0.47,1.7,11-03-2018,13,3,0 (1 NC),175.26,65.25,180.34,Orthodox,37,2.9,0.4,4.38,0.56,2.26,0.41,0.8,0.3,07-23-2016
win,John Lineker,Michael McDonald,2,0,26,14,0,0,0,0,Bantamweight,KO/TKO,Punch,1,2:43,2016-07-13,0.8,0.75,0.0141,0.0248,4,1,0,0,31,9,0,160.02,60.75,170.18,Orthodox,33,5.36,0.4,4.27,0.56,0.56,0.58,0.67,0.6,04-27-2019,17,4,0,175.26,60.75,177.8,Orthodox,32,2.69,0.42,2.76,0.57,1.09,0.66,0.52,1.4,07-13-2016
win,Tony Ferguson,Lando Vannata,0,1,66,40,0,0,3,0,Lightweight,SUB,D'Arce Choke,2,2:22,2016-07-13,0.91,0,0.0075,0,7,0,0,0,26,8,0,180.34,69.75,193.04,Orthodox,39,5.07,0.45,3.95,0.58,0.44,0.41,0.66,1.0,,12,7,2,175.26,69.75,180.34,Orthodox,31,4.52,0.45,4.76,0.55,1.09,0.37,0.69,0.3,04-15-2023
win,Tim Boetsch,Josh Samman,0,0,38,17,2,0,0,0,Middleweight,KO/TKO,Punches,2,3:49,2016-07-13,0.5,0.75,0.0123,0.029,0,0,3,1,21,13,0,182.88,83.25,187.96,Orthodox,42,2.93,0.5,2.9,0.57,1.45,0.34,0.59,0.8,03-09-2019,13,4,0,190.5,83.25,200.66,Orthodox,35,2.08,0.52,2.47,0.34,1.09,0.33,0.33,0.4,07-13-2016
win,Daniel Omielanczuk,Aleksei Oleinik,0,0,26,8,1,4,0,2,Heavyweight,M-DEC,Majority,3,5:00,2016-07-13,0.33,1.0,0.0,0.0769,1,1,0,0,19,8,1 (1 NC),182.88,111.15,187.96,Southpaw,41,3.09,0.57,3.29,0.47,0.56,0.26,0.68,0.1,07-08-2017,60,17,1,187.96,108.0,203.2,Orthodox,46,3.29,0.48,3.8,0.44,1.82,0.46,0.37,1.9,10-01-2022
win,Keita Nakamura,Kyle Noke,1,0,41,44,0,2,1,0,Welterweight,SUB,Rear Naked Choke,2,4:59,2016-07-13,0.25,0.56,0.0106,0.0069,0,0,1,1,34,10,2 (1 NC),180.34,76.5,185.42000000000002,Southpaw,39,2.23,0.36,3.2,0.58,1.65,0.48,0.63,0.3,04-20-2019,22,10,1,185.42,76.5,193.04,Southpaw,43,3.23,0.5,2.09,0.64,1.53,0.54,0.66,0.8,11-26-2016
win,Louis Smolka,Ben Nguyen,0,0,82,4,3,0,7,1,Flyweight,KO/TKO,Elbows,2,4:41,2016-07-13,0.8,0,0.0035,0,3,0,0,0,17,9,0,175.26,60.75,172.72,Orthodox,32,4.67,0.47,4.11,0.53,1.69,0.35,0.32,1.8,05-14-2022,16,8,0,165.1,56.25,165.1,Switch,35,3.51,0.4,3.01,0.59,0.25,0.33,0.63,1.0,12-01-2018
win,Katlyn Chookagian,Lauren Murphy,0,0,45,38,0,1,0,0,Women's Bantamweight,U-DEC,Unanimous,3,5:00,2016-07-13,0,0.33,0,0.0,0,1,0,0,18,5,0,175.26,56.25,172.72,Orthodox,35,4.59,0.34,4.41,0.63,0.27,0.15,0.54,0.3,10-22-2022,16,6,0,165.1,56.25,170.18,Orthodox,40,4.05,0.39,5.25,0.55,1.03,0.25,0.69,0.1,01-21-2023
win,Sam Alvey,Eric Spicely,0,0,8,7,0,0,1,0,Middleweight,SUB,Guillotine Choke,1,2:43,2016-07-13,0.5,0,0.0156,0,0,0,2,0,33,18,1 (1 NC),187.96,83.25,190.5,Southpaw,37,3.28,0.44,3.63,0.52,0.06,0.14,0.82,0.1,08-06-2022,12,6,0,185.42,83.25,185.42000000000002,Orthodox,37,3.71,0.45,5.72,0.55,1.31,0.2,0.75,1.0,06-22-2019
win,Cortney Casey,Cristina Stanciu,0,0,19,5,2,0,0,0,Women's Strawweight,KO/TKO,Elbows,1,2:36,2016-07-13,0,0,0.0,0.0,0,0,2,1,10,10,0,170.18,56.25,170.18,Orthodox,36,4.29,0.39,4.0,0.55,0.39,0.31,0.39,0.5,07-09-2022,5,2,0,160.02,51.75,164.05,Orthodox,29,2.5,0.5,3.07,0.52,0.85,1.0,0.4,1.7,07-13-2016
win,Scott Holtzman,Cody Pfister,1,0,53,28,3,1,1,0,Lightweight,U-DEC,Unanimous,3,5:00,2016-07-13,0,0,0.0,0.0,0,0,1,1,14,6,0,175.26,69.75,175.26,Orthodox,40,4.32,0.47,3.66,0.55,1.88,0.56,0.67,0.2,12-03-2022,13,6,1,177.8,69.75,185.42000000000002,Orthodox,33,1.41,0.25,2.8,0.51,2.82,0.3,0.0,0.0,07-13-2016
win,Rani Yahya,Matthew Lopez,0,0,40,14,3,1,1,2,Bantamweight,SUB,Arm Triangle,3,4:19,2016-07-13,0.71,0,0.0,0,1,0,0,0,28,11,1 (1 NC),167.64,60.75,170.18,Orthodox,39,1.59,0.37,1.77,0.5,2.86,0.32,0.24,1.9,04-22-2023,10,4,0,170.18,60.75,175.26,Southpaw,36,3.13,0.5,3.73,0.55,3.32,0.6,0.71,1.3,12-08-2018
