name,wins,losses,draws,height,weight,reach,stance,age,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg,last_update,last_match,url
Magnus Cedenblad,14,5,0,195.58,83.25,200.66,Orthodox,41,2.38,0.51,3.02,0.4,2.87,0.64,0.66,1.0,06-14-2023,11-19-2016,http://ufcstats.com/fighter-details/0e21976afc92e4d1
Kyoji Horiguchi,19,2,0,165.1,56.25,167.64000000000001,Orthodox,33,3.6,0.45,2.45,0.62,2.0,0.44,0.55,0.0,06-14-2023,11-19-2016,http://ufcstats.com/fighter-details/98aa60cf58071fd6
Ali Bagautinov,15,6,0,162.56,56.25,165.1,Orthodox,38,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3,06-14-2023,11-19-2016,http://ufcstats.com/fighter-details/3dd92ff9fb0412b3
Anna Elmose,3,2,0,160.02,51.75,164.05,Orthodox,39,3.68,0.49,4.64,0.56,0.0,0.0,0.33,0.0,06-14-2023,11-19-2016,http://ufcstats.com/fighter-details/1536a25e16fc299b
Milana Dudieva,11,6,0,160.02,60.75,164.05,Orthodox,34,0.87,0.31,3.43,0.58,2.34,0.45,0.0,0.0,06-14-2023,11-19-2016,http://ufcstats.com/fighter-details/072a10e85f7d4bff
Heather Clark,7,6,0,167.64,51.75,162.56,Orthodox,43,3.69,0.49,5.62,0.5,0.33,0.04,0.8,0.3,06-14-2023,11-05-2016,http://ufcstats.com/fighter-details/dd4c16777fb2ccf9
Erik Perez,17,6,0,172.72,60.75,172.72,Orthodox,34,3.16,0.4,2.09,0.66,3.16,0.55,0.69,0.2,06-14-2023,11-05-2016,http://ufcstats.com/fighter-details/af62f99eb7606308
Erick Montano,7,5,0,182.88,76.5,185.42000000000002,Orthodox,38,2.79,0.44,2.06,0.64,2.29,0.36,0.66,0.0,06-14-2023,11-05-2016,http://ufcstats.com/fighter-details/8163cd7de0342652
Jason Novelli,11,3,1,182.88,69.75,187.48,Orthodox,44,1.73,0.24,3.55,0.66,0.7,0.33,1.0,0.0,06-14-2023,11-05-2016,http://ufcstats.com/fighter-details/459e4dc69ec669b2
Chris Avila,5,4,0,177.8,65.25,182.27,Orthodox,30,2.37,0.3,4.17,0.48,0.0,0.0,0.46,0.0,06-14-2023,11-05-2016,http://ufcstats.com/fighter-details/4665cbf36b08193b
Dan Henderson,32,15,0,180.34,83.25,187.96,Orthodox,53,2.44,0.47,2.7,0.51,1.52,0.52,0.57,0.3,06-14-2023,10-08-2016,http://ufcstats.com/fighter-details/1ccf4e7caff270df
Albert Tumenov,18,4,0,180.34,76.5,185.42000000000002,Orthodox,32,3.76,0.42,3.34,0.58,0.2,0.2,0.75,0.0,06-14-2023,10-08-2016,http://ufcstats.com/fighter-details/ff6a1f63c254127e
Lukasz Sajewski,13,3,0,172.72,69.75,180.34,Orthodox,33,2.06,0.35,3.88,0.57,1.01,0.25,0.66,0.0,06-14-2023,10-08-2016,http://ufcstats.com/fighter-details/fb41432b622992a9
Tamdan McCrory,14,5,0,193.04,83.25,193.04,Switch,37,2.07,0.49,1.6,0.46,2.28,0.5,0.33,2.5,06-14-2023,10-01-2016,http://ufcstats.com/fighter-details/eff47295daf721a6
Cody East,12,3,0,190.5,110.25,195.29,Orthodox,35,4.15,0.43,7.32,0.4,3.97,1.0,0.16,0.0,06-14-2023,10-01-2016,http://ufcstats.com/fighter-details/5713c1d2fac539ac
Kelly Faszholz,4,2,0,172.72,60.75,177.06,Orthodox,38,4.01,0.48,3.61,0.52,0.0,0.0,0.44,0.0,06-14-2023,10-01-2016,http://ufcstats.com/fighter-details/9c42a0de8e012870
Antonio Silva,19,12,1,193.04,118.8,208.28,Orthodox,44,2.89,0.45,3.09,0.5,0.82,0.29,0.66,0.8,06-14-2023,09-24-2016,http://ufcstats.com/fighter-details/8349d55cdecd393a
Hector Urbina,17,10,1,180.34,76.5,185.42000000000002,Orthodox,36,0.97,0.38,2.44,0.39,0.0,0.0,0.38,3.8,06-14-2023,09-24-2016,http://ufcstats.com/fighter-details/4b8fb0453a596b8e
Glaico Franca Moreira,15,5,0,182.88,69.75,195.58,Orthodox,32,2.35,0.42,3.46,0.47,2.68,0.42,0.76,0.3,06-14-2023,09-24-2016,http://ufcstats.com/fighter-details/00a3ff40c4b2cf21
Kenny Robertson,15,5,0,177.8,76.5,187.96,Orthodox,39,3.72,0.47,3.02,0.52,1.37,0.26,0.57,0.8,06-14-2023,09-17-2016,http://ufcstats.com/fighter-details/6e0273f9478be71e
Maximo Blanco,12,8,1 (1 NC),172.72,65.25,180.34,Orthodox,40,4.11,0.44,3.19,0.66,1.85,0.36,0.63,0.3,06-14-2023,09-17-2016,http://ufcstats.com/fighter-details/4a1329cc8eb0928a
Augusto Montano,15,3,0,185.42,76.5,185.42000000000002,Orthodox,39,3.46,0.46,2.66,0.56,0.0,0.0,0.66,0.0,06-14-2023,09-17-2016,http://ufcstats.com/fighter-details/94508d80e1f885fc
Leonardo Guimaraes,11,5,0 (1 NC),182.88,83.25,187.48,Orthodox,41,2.35,0.56,2.99,0.44,0.0,0.0,0.52,1.0,06-14-2023,09-17-2016,http://ufcstats.com/fighter-details/cc98d857b148e33a
Joey Gomez,6,2,0,177.8,60.75,185.42000000000002,Orthodox,37,2.44,0.28,4.46,0.55,0.62,1.0,0.5,0.0,06-14-2023,09-17-2016,http://ufcstats.com/fighter-details/0778f94eb5d588a5
Caio Magalhaes,10,3,0,185.42,83.25,185.42000000000002,Orthodox,36,2.27,0.4,2.78,0.56,1.05,0.15,0.58,1.6,06-14-2023,09-10-2016,http://ufcstats.com/fighter-details/0c5c66ddd1886b83
Sean Spencer,12,6,0,177.8,76.5,187.96,Orthodox,36,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0.0,06-14-2023,09-10-2016,http://ufcstats.com/fighter-details/ab850a77a0fa487d
Josh Barnett,35,8,0,190.5,112.5,198.12,Orthodox,46,3.2,0.5,2.11,0.57,1.26,0.55,0.55,1.4,06-14-2023,09-03-2016,http://ufcstats.com/fighter-details/ad3f53c454cbbead
Tae Hyun Bang,18,10,0,175.26,69.75,180.34,Switch,40,2.72,0.38,2.07,0.66,0.49,0.33,0.57,0.5,06-14-2023,09-03-2016,http://ufcstats.com/fighter-details/9a2d3567abc02e34
Taylor Lapilus,18,3,0,167.64,60.75,185.42000000000002,Southpaw,31,3.77,0.45,2.0,0.61,0.58,0.4,0.81,0.6,06-14-2023,09-03-2016,http://ufcstats.com/fighter-details/8b1ed83b02303075
Leandro Issa,13,6,0,170.18,60.75,175.26,Orthodox,40,2.08,0.37,3.17,0.58,2.38,0.22,0.5,1.2,06-14-2023,09-03-2016,http://ufcstats.com/fighter-details/d1e1fdcea7c8a90a
Leandro Silva,20,6,1 (1 NC),175.26,69.75,182.88,Orthodox,38,2.39,0.48,2.08,0.63,1.76,0.37,0.65,0.4,06-14-2023,09-03-2016,http://ufcstats.com/fighter-details/159da492e000afbf
Kevin Casey,9,5,2 (2 NC),180.34,83.25,195.58,Southpaw,42,2.27,0.53,3.76,0.46,0.79,0.22,0.27,0.4,06-14-2023,08-27-2016,http://ufcstats.com/fighter-details/8d9586726252dbf7
Shane Campbell,14,6,0,182.88,69.75,180.34,Orthodox,36,3.99,0.59,3.19,0.55,1.36,0.28,0.82,0.0,06-14-2023,08-27-2016,http://ufcstats.com/fighter-details/784285b7ae7dd85f
Rick Story,19,9,0,175.26,76.5,180.34,Southpaw,39,3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,06-14-2023,08-20-2016,http://ufcstats.com/fighter-details/5b5307450405abf0
Elizabeth Phillips,6,6,0,167.64,60.75,165.1,Orthodox,37,2.6,0.33,3.07,0.58,0.75,0.25,0.53,0.2,06-14-2023,08-20-2016,http://ufcstats.com/fighter-details/dcbf01d605681ad1
Lorenz Larkin,18,6,0 (1 NC),180.34,76.5,182.88,Orthodox,37,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,06-14-2023,08-20-2016,http://ufcstats.com/fighter-details/9450848a71d53776
Alberto Uda,12,2,0,190.5,83.25,195.29,Orthodox,39,1.79,0.52,3.49,0.45,2.83,0.5,0.66,0.0,06-14-2023,08-20-2016,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d
Horacio Gutierrez,4,3,0,177.8,65.25,182.27,Orthodox,33,0.86,0.26,2.91,0.46,0.0,0.0,0.5,0.0,06-14-2023,08-06-2016,http://ufcstats.com/fighter-details/cd85b48dc880fabd
Tatsuya Kawajiri,36,11,2,170.18,65.25,175.26,Orthodox,45,2.04,0.44,2.01,0.5,3.63,0.48,0.63,1.1,06-14-2023,08-06-2016,http://ufcstats.com/fighter-details/80d918336163b80c
Francisco Rivera,11,7,0 (1 NC),172.72,60.75,177.8,Orthodox,42,4.07,0.41,3.16,0.68,1.01,0.63,0.68,0.6,06-14-2023,07-30-2016,http://ufcstats.com/fighter-details/7ea4a9f07df33a45
Michael Graves,6,0,1,177.8,76.5,180.34,Orthodox,32,1.25,0.54,1.47,0.58,4.8,0.52,0.66,0.4,06-14-2023,07-30-2016,http://ufcstats.com/fighter-details/3f1d23b01c552a13
Cesar Arzamendia,8,3,0,180.34,69.75,184.88,Orthodox,32,5.37,0.45,5.2,0.56,7.32,0.75,0.0,2.4,06-14-2023,07-30-2016,http://ufcstats.com/fighter-details/49f78022126bf4a4
Jim Alers,13,3,0 (1 NC),175.26,65.25,180.34,Orthodox,37,2.9,0.4,4.38,0.56,2.26,0.41,0.8,0.3,06-14-2023,07-23-2016,http://ufcstats.com/fighter-details/fe5a9547479396ab
Michael McDonald,17,4,0,175.26,60.75,177.8,Orthodox,32,2.69,0.42,2.76,0.57,1.09,0.66,0.52,1.4,06-14-2023,07-13-2016,http://ufcstats.com/fighter-details/d0314416a7f26527
Josh Samman,13,4,0,190.5,83.25,200.66,Orthodox,35,2.08,0.52,2.47,0.34,1.09,0.33,0.33,0.4,06-14-2023,07-13-2016,http://ufcstats.com/fighter-details/9deff9e3e8d94d47
Cristina Stanciu,5,2,0,160.02,51.75,164.05,Orthodox,29,2.5,0.5,3.07,0.52,0.85,1.0,0.4,1.7,06-14-2023,07-13-2016,http://ufcstats.com/fighter-details/175852708cb55776
Cody Pfister,13,6,1,177.8,69.75,185.42000000000002,Orthodox,33,1.41,0.25,2.8,0.51,2.82,0.3,0.0,0.0,06-14-2023,07-13-2016,http://ufcstats.com/fighter-details/5904b0b38dc6718d
Brock Lesnar,5,3,0 (1 NC),190.5,119.25,205.74,Orthodox,46,3.53,0.72,2.11,0.5,3.9,0.55,0.6,0.5,06-14-2023,07-09-2016,http://ufcstats.com/fighter-details/513c6f1715e547a8
Enrique Marin,10,4,0,177.8,76.5,182.27,Orthodox,37,1.43,0.33,3.0,0.5,2.5,0.38,0.6,1.0,06-14-2023,07-09-2016,http://ufcstats.com/fighter-details/23a6e307077c6ccc
Thiago Tavares,21,7,1,170.18,65.25,177.8,Orthodox,39,2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5,06-14-2023,07-08-2016,http://ufcstats.com/fighter-details/8a59d346dc976a10
Fernando Bruno,15,4,0,167.64,65.25,171.86,Orthodox,41,1.75,0.39,1.78,0.48,2.02,0.22,0.56,0.5,06-14-2023,07-08-2016,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69
Cory Hendricks,3,1,0,190.5,92.25,195.29,Orthodox,35,3.13,0.39,4.07,0.42,0.0,0.0,1.0,0.0,06-14-2023,07-08-2016,http://ufcstats.com/fighter-details/9ab9912e0f8fa6d6
Anton Zafir,7,3,0,180.34,76.5,184.88,Orthodox,36,2.99,0.64,2.31,0.52,6.11,0.6,0.0,0.0,06-14-2023,07-08-2016,http://ufcstats.com/fighter-details/8c822811eedc11ad
Mehdi Baghdad,11,5,0,185.42,69.75,190.08,Orthodox,38,3.13,0.3,4.56,0.46,0.0,0.0,0.33,0.0,06-14-2023,07-07-2016,http://ufcstats.com/fighter-details/e4d2564ea0e34e2b
Dileno Lopes,19,3,0,165.1,60.75,169.25,Orthodox,39,2.37,0.36,3.33,0.53,2.5,0.31,1.0,1.5,06-14-2023,07-07-2016,http://ufcstats.com/fighter-details/8270c00fae24c922
Jerrod Sanders,16,3,0 (1 NC),172.72,60.75,182.88,Orthodox,44,0.88,0.64,1.14,0.46,2.2,0.33,0.5,1.6,06-14-2023,07-07-2016,http://ufcstats.com/fighter-details/12f1b140e248bdb9
Rory MacDonald,19,4,0,182.88,76.5,193.04,Orthodox,34,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4,06-14-2023,06-18-2016,http://ufcstats.com/fighter-details/cbd5d3cdd862e90e
Steve Bosse,12,2,0,180.34,92.25,182.88,Orthodox,42,5.99,0.52,5.38,0.5,0.92,0.33,1.0,0.0,06-14-2023,06-18-2016,http://ufcstats.com/fighter-details/e023fa2e648ea0f1
Chris Beal,10,5,0,170.18,56.25,175.26,Orthodox,38,3.45,0.35,3.18,0.61,1.6,0.58,0.78,0.2,06-14-2023,06-18-2016,http://ufcstats.com/fighter-details/55f446032177b119
Yan Cabral,13,3,0,180.34,69.75,185.42000000000002,Orthodox,40,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2,06-14-2023,05-08-2016,http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39
Dominic Waters,9,5,0,185.42,76.5,200.66,Orthodox,34,0.48,0.23,2.53,0.39,4.07,0.52,0.28,0.0,06-14-2023,05-08-2016,http://ufcstats.com/fighter-details/2de91c2244ad7e89
Willie Gates,12,7,0,172.72,56.25,182.88,Orthodox,36,1.8,0.38,4.28,0.38,0.0,0.0,0.67,0.4,06-14-2023,05-08-2016,http://ufcstats.com/fighter-details/6ded9184b2284645
Chris Kelades,9,3,0,170.18,56.25,172.72,Orthodox,42,2.4,0.43,2.64,0.48,1.04,0.18,0.53,0.3,06-14-2023,04-23-2016,http://ufcstats.com/fighter-details/56c9acc4e86046a2
Clint Hester,11,6,0,187.96,92.25,195.58,Orthodox,37,3.36,0.42,3.44,0.56,1.02,0.35,0.6,0.0,06-14-2023,04-23-2016,http://ufcstats.com/fighter-details/92b62174c175ce19
Efrain Escudero,28,12,0,175.26,69.75,180.34,Orthodox,37,2.92,0.44,2.3,0.63,1.31,0.4,0.66,0.8,06-14-2023,04-23-2016,http://ufcstats.com/fighter-details/83fd97284f4bb4a4
Gabriel Gonzaga,17,11,0,187.96,108.9,193.04,Orthodox,44,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,06-14-2023,04-10-2016,http://ufcstats.com/fighter-details/270b89c00ef0c55c
Igor Pokrajac,28,13,0 (1 NC),182.88,92.25,187.96,Orthodox,44,2.25,0.45,4.26,0.4,0.87,0.29,0.51,0.2,06-14-2023,04-10-2016,http://ufcstats.com/fighter-details/53278852bcd91e11
Ian Entwistle,9,3,0,165.1,60.75,169.25,Orthodox,37,0.11,0.07,7.36,0.31,0.0,0.0,0.0,12.1,06-14-2023,04-10-2016,http://ufcstats.com/fighter-details/d7adfcfdf7c6c1f8
Filip Pejic,12,2,2,172.72,60.75,177.06,Orthodox,31,0.0,0.0,0.88,0.33,0.0,0.0,0.0,0.0,06-14-2023,04-10-2016,http://ufcstats.com/fighter-details/38ed5a2299230227
Lucas Martins,19,3,0,182.88,65.25,182.88,Southpaw,35,2.87,0.35,4.14,0.6,0.0,0.0,0.76,0.5,06-14-2023,04-10-2016,http://ufcstats.com/fighter-details/7413b80dbb0f8f9f
Robert Whiteford,14,4,0,175.26,65.25,175.26,Southpaw,40,2.33,0.46,1.99,0.62,1.9,0.3,0.45,0.0,06-14-2023,04-10-2016,http://ufcstats.com/fighter-details/1dafccb62a0f98ec
Frank Mir,18,11,0,190.5,118.8,200.66,Southpaw,44,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2.0,06-14-2023,03-19-2016,http://ufcstats.com/fighter-details/1ff9589f9065a9ed
James Te Huna,16,9,0,187.96,83.25,190.5,Orthodox,42,4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2,06-14-2023,03-19-2016,http://ufcstats.com/fighter-details/f5431394fb284bb9
Mark Eddiva,6,3,0,172.72,65.25,172.72,Orthodox,37,3.37,0.45,2.98,0.54,1.45,0.22,0.63,0.0,06-14-2023,03-19-2016,http://ufcstats.com/fighter-details/40ff198adda94b9f
Rin Nakai,19,2,1,154.94,60.75,158.84,Orthodox,37,1.57,0.33,3.9,0.6,3.0,0.18,0.75,0.5,06-14-2023,03-19-2016,http://ufcstats.com/fighter-details/f9ae6914f604aa9f
Viscardi Andrade,19,6,0,180.34,76.5,190.5,Orthodox,39,3.26,0.42,2.77,0.63,1.93,0.5,0.66,0.3,06-14-2023,03-19-2016,http://ufcstats.com/fighter-details/d221ee27afc7a60e
Tom Lawlor,10,6,0 (1 NC),182.88,92.25,187.96,Southpaw,40,2.5,0.42,2.41,0.6,2.46,0.32,0.57,1.4,06-14-2023,03-05-2016,http://ufcstats.com/fighter-details/4d44f37107f01b9b
Marcelo Guimaraes,9,2,1,182.88,83.25,185.42000000000002,Orthodox,40,4.67,0.51,4.41,0.62,1.99,0.13,0.0,0.0,06-14-2023,03-05-2016,http://ufcstats.com/fighter-details/0c9c0a43d3f3f49d
Justin Salas,12,7,0,172.72,69.75,177.8,Southpaw,41,3.42,0.43,2.96,0.68,2.43,0.2,0.0,0.0,06-14-2023,03-05-2016,http://ufcstats.com/fighter-details/9b198c73e3d0d289
Mike Wilkinson,9,4,0,170.18,65.25,167.64000000000001,Orthodox,36,2.35,0.38,3.7,0.35,0.92,0.14,0.55,0.9,06-14-2023,02-27-2016,http://ufcstats.com/fighter-details/cfaf010d5b389c09
Chris Dempsey,11,5,0,177.8,83.25,182.88,Orthodox,36,2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0,06-14-2023,02-27-2016,http://ufcstats.com/fighter-details/dfae5da5676e4194
Yaotzin Meza,21,11,0 (1 NC),175.26,65.25,180.34,Orthodox,42,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4,06-14-2023,02-27-2016,http://ufcstats.com/fighter-details/3623bd267a2eef2e
Norman Parke,23,6,1,180.34,69.75,177.8,Southpaw,37,3.06,0.35,2.88,0.64,1.98,0.26,0.77,0.0,06-14-2023,02-27-2016,http://ufcstats.com/fighter-details/14ff46596ad80609
Martin Svensson,15,6,0,185.42,69.75,190.08,Orthodox,38,2.02,0.38,5.91,0.38,0.0,0.0,0.0,0.0,06-14-2023,02-27-2016,http://ufcstats.com/fighter-details/bcad7223af3c19da
Joe Riggs,44,17,0 (1 NC),182.88,83.25,177.8,Southpaw,41,2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6,06-14-2023,02-21-2016,http://ufcstats.com/fighter-details/d512d9f204059f57
Daniel Sarafian,10,6,0,175.26,83.25,185.42000000000002,Orthodox,41,2.23,0.46,3.1,0.58,0.36,0.07,0.53,0.7,06-14-2023,02-21-2016,http://ufcstats.com/fighter-details/7e47047d0971d566
Jonavin Webb,9,2,0 (1 NC),177.8,76.5,182.27,Orthodox,34,1.47,0.3,2.27,0.64,2.5,0.31,0.4,1.0,06-14-2023,02-21-2016,http://ufcstats.com/fighter-details/f40ec51dd4de47c3
Jared Rosholt,14,4,0,187.96,119.25,190.5,Orthodox,37,2.08,0.46,1.52,0.59,1.83,0.41,0.66,0.1,06-14-2023,02-06-2016,http://ufcstats.com/fighter-details/91ea901c458e95dd
Rafael Cavalcante,12,7,0 (1 NC),185.42,92.25,187.96,Orthodox,43,2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1,06-14-2023,02-06-2016,http://ufcstats.com/fighter-details/5c1ca0c72b599a3c
KJ Noons,13,9,0 (1 NC),177.8,69.75,177.8,Orthodox,41,3.68,0.35,3.78,0.65,0.08,0.2,0.68,0.0,06-14-2023,02-06-2016,http://ufcstats.com/fighter-details/b7ffa72aa148599a
Noad Lahat,11,2,0,175.26,65.25,175.26,Orthodox,39,2.79,0.46,1.47,0.63,2.37,0.26,0.16,2.4,06-14-2023,02-06-2016,http://ufcstats.com/fighter-details/9f755fb04cc21499
Masio Fullen,11,7,0,177.8,65.25,177.8,Orthodox,37,2.46,0.32,3.5,0.54,0.47,0.33,0.69,0.0,06-14-2023,01-30-2016,http://ufcstats.com/fighter-details/4638cc6479cc0afe
Matt Dwyer,9,4,0,193.04,76.5,193.04,Orthodox,34,2.57,0.34,3.24,0.54,0.44,0.1,0.6,0.0,06-14-2023,01-30-2016,http://ufcstats.com/fighter-details/8f0d576beba1cfcd
Levan Makashvili,15,2,1,172.72,65.25,172.72,Orthodox,34,2.87,0.54,2.07,0.61,3.67,0.42,0.85,0.0,06-14-2023,01-30-2016,http://ufcstats.com/fighter-details/938ad489fb7a1f31
Felipe Olivieri,14,5,0 (1 NC),175.26,69.75,179.67,Orthodox,38,6.68,0.58,4.6,0.57,0.0,0.0,0.71,0.0,06-14-2023,01-30-2016,http://ufcstats.com/fighter-details/948880beac71f028
Matt Mitrione,12,5,0,190.5,119.25,208.28,Switch,45,3.55,0.5,2.79,0.64,0.0,0.0,0.55,0.7,06-14-2023,01-17-2016,http://ufcstats.com/fighter-details/ba280572acfba13f
Daron Cruickshank,18,10,0 (1 NC),172.72,69.75,182.88,Switch,38,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,06-14-2023,01-17-2016,http://ufcstats.com/fighter-details/5f99b2bafb10305f
Diego Brandao,22,11,0,170.18,65.25,162.56,Orthodox,36,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6,06-14-2023,01-02-2016,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7
Tony Sims,12,4,0,180.34,69.75,177.8,Southpaw,38,1.81,0.63,0.76,0.65,0.71,0.5,0.5,0.7,06-14-2023,01-02-2016,http://ufcstats.com/fighter-details/57bad6a84230f0c9
Masanori Kanehara,26,12,5,170.18,60.75,170.18,Orthodox,41,1.88,0.49,1.63,0.62,1.44,0.5,0.63,0.9,06-14-2023,01-02-2016,http://ufcstats.com/fighter-details/f3a078277b3b8ff4
Sheldon Westcott,10,3,1,185.42,76.5,180.34,Southpaw,39,2.26,0.4,3.73,0.37,3.23,0.37,0.14,0.0,06-14-2023,01-02-2016,http://ufcstats.com/fighter-details/ec2d13a87d3d9541
Edgar Garcia,14,5,0,177.8,76.5,180.34,Orthodox,39,3.16,0.29,4.23,0.6,2.21,0.57,0.5,0.6,06-14-2023,01-02-2016,http://ufcstats.com/fighter-details/8d49545dadf9b919
Sarah Kaufman,18,4,0 (1 NC),165.1,60.75,167.64000000000001,Orthodox,38,6.65,0.46,4.0,0.62,0.38,0.57,0.81,0.0,06-14-2023,12-19-2015,http://ufcstats.com/fighter-details/36df8e119aec6175
Danny Castillo,17,10,0,175.26,69.75,180.34,Orthodox,44,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,06-14-2023,12-19-2015,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf
Hayder Hassan,6,3,0,177.8,76.5,182.27,Orthodox,41,2.11,0.46,3.16,0.48,0.0,0.0,0.25,0.0,06-14-2023,12-19-2015,http://ufcstats.com/fighter-details/cf615eb4b7862c76
Marcio Alexandre Junior,17,4,0,182.88,83.25,190.5,Southpaw,34,1.61,0.45,2.89,0.42,0.35,0.2,0.66,0.7,06-14-2023,08-11-2018,http://ufcstats.com/fighter-details/d53482bef23235ba
Marcin Wrzosek,12,4,0,175.26,69.75,179.67,Orthodox,36,3.47,0.43,4.07,0.43,3.0,0.25,0.33,0.0,06-14-2023,12-11-2015,http://ufcstats.com/fighter-details/aac6edb0d5e0b7e9
Konstantin Erokhin,9,3,0,180.34,103.5,184.88,Orthodox,40,1.07,0.36,1.83,0.47,0.0,0.0,0.7,0.0,06-14-2023,12-11-2015,http://ufcstats.com/fighter-details/22061ff217907c78
Mike Pierce,17,7,0,172.72,76.5,180.34,Orthodox,43,2.62,0.42,2.36,0.62,3.08,0.42,0.71,0.2,06-14-2023,12-11-2015,http://ufcstats.com/fighter-details/236a37d96d476164
Abner Lloveras,20,9,1,180.34,69.75,184.88,Orthodox,41,6.27,0.49,6.87,0.43,2.0,0.2,0.0,0.0,06-14-2023,12-11-2015,http://ufcstats.com/fighter-details/6448e57a9533b7e4
John Howard,24,13,0,170.18,76.5,182.88,Orthodox,40,2.15,0.5,3.08,0.51,2.7,0.49,0.53,0.4,06-14-2023,12-10-2015,http://ufcstats.com/fighter-details/fc31f896cde2bc2e
Andreas Stahl,10,4,0,180.34,76.5,184.88,Orthodox,35,2.83,0.37,4.74,0.57,1.55,0.66,0.8,0.0,06-14-2023,12-10-2015,http://ufcstats.com/fighter-details/69a400af4420cd6a
Emily Kagan,3,3,0,160.02,51.75,164.05,Orthodox,42,2.6,0.36,5.29,0.38,1.86,0.14,0.5,0.0,06-14-2023,12-10-2015,http://ufcstats.com/fighter-details/c1ea9d56cd953586
Benson Henderson,24,7,0,175.26,76.5,177.8,Southpaw,40,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,06-14-2023,11-28-2015,http://ufcstats.com/fighter-details/2676b28836a5a836
Yoshihiro Akiyama,14,6,0 (2 NC),177.8,76.5,190.5,Orthodox,48,3.1,0.41,3.62,0.57,2.29,0.67,0.92,1.0,06-14-2023,11-28-2015,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Dongi Yang,13,3,0,177.8,83.25,185.42000000000002,Southpaw,39,3.55,0.51,3.21,0.63,1.7,0.41,0.61,0.5,06-14-2023,11-28-2015,http://ufcstats.com/fighter-details/aed06011bf62237b
Yui Chul Nam,18,8,1,175.26,65.25,179.67,Orthodox,42,3.53,0.51,2.0,0.48,1.33,0.16,0.57,0.3,06-14-2023,11-28-2015,http://ufcstats.com/fighter-details/a00ec21cfbba17b6
Leo Kuntz,18,4,1,177.8,69.75,182.27,Orthodox,40,1.68,0.32,3.8,0.45,1.99,0.25,0.33,0.7,06-14-2023,11-28-2015,http://ufcstats.com/fighter-details/6905d45bd71b50a9
Scott Jorgensen,15,12,0,165.1,60.75,167.64000000000001,Orthodox,41,3.37,0.4,3.41,0.65,2.61,0.45,0.59,0.7,06-14-2023,11-21-2015,http://ufcstats.com/fighter-details/0b64d0fed453ef7f
Vernon Ramos Ho,3,1,0,167.64,76.5,171.86,Orthodox,31,4.0,0.25,8.0,0.55,0.0,0.0,0.0,0.0,06-14-2023,11-21-2015,http://ufcstats.com/fighter-details/30b577b112bef42d
Valmir Lazaro,15,5,0,182.88,69.75,185.42000000000002,Orthodox,38,4.87,0.37,4.09,0.61,1.33,0.4,0.96,0.0,06-14-2023,11-21-2015,http://ufcstats.com/fighter-details/777dea713da2441d
Akbarh Arreola,23,11,1,177.8,69.75,180.34,Southpaw,40,2.32,0.45,4.01,0.56,1.07,1.0,0.33,0.4,06-14-2023,11-14-2015,http://ufcstats.com/fighter-details/c136b2a8852da5bd
Anthony Perosh,15,10,0,190.5,92.25,190.5,Orthodox,51,2.27,0.43,3.77,0.53,2.03,0.22,0.33,1.1,06-14-2023,11-14-2015,http://ufcstats.com/fighter-details/4b4753d19489297f
Danny Martinez,21,8,0,167.64,56.25,170.18,Orthodox,38,2.73,0.28,3.77,0.63,3.0,0.45,0.36,0.0,06-14-2023,11-14-2015,http://ufcstats.com/fighter-details/8a9c6c4301f6d088
Richie Vaculik,10,4,0,167.64,56.25,175.26,Orthodox,40,3.69,0.46,4.09,0.57,3.0,0.45,0.31,1.0,06-14-2023,11-14-2015,http://ufcstats.com/fighter-details/54578e5927adea53
Steve Montgomery,9,5,0,193.04,83.25,197.9,Southpaw,33,4.85,0.39,4.12,0.47,0.0,0.0,0.64,0.0,06-14-2023,11-14-2015,http://ufcstats.com/fighter-details/6e92eb1242b46636
