result,fighter,opponent,date,weight_class,method,type,kd_dif,str_dif,td_dif,sub_dif,td_avg_dif,td_def_dif,sub_avg_dif,str_dif,slpm_dif,str_acc_dif,sapm_dif,str_def_dif,str_efc_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif
win,Daniel Zellhuber,Lando Vannata,2023-04-15,Lightweight,U-DEC,Unanimous,1.3500788545962257,0.9730674842716918,0.0031957046163765875,-0.008752130294404926,-0.42421799629266266,0.7612872263442413,-0.3,0.9730674842716918,0.5631312323775073,-0.4354848087143385,0.05559415129584542,-0.19468081383694125,-0.00433,0.9008295008691459,-0.9885429055519439,0.009144189518573277,-0.018188382616538157
lose,Bruna Brasil,Denise Gomes,2023-04-15,Women's Strawweight,KO/TKO,Punches,-1.3416592795753575,-1.4558542759854387,-1.1756505636785408,-0.008752130294404926,0.31024790919764283,-0.1714350953403955,-1.2,-1.4558542759854387,-0.9422746281458164,2.457191138636047,0.6991025700331522,-1.1522109089703276,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-1.0383332813020205
win,Gaston Bolanos,Aaron Phillips,2023-04-15,Bantamweight,U-DEC,Unanimous,0.004209787510434131,1.6723025364669264,-1.1756505636785408,-0.8696924549470987,-0.48028409594841115,-0.1368898241668904,-0.6,1.6723025364669264,1.6733680545134577,-0.3528369245043278,-1.5910303319437333,1.111042043163131,0.0,-1.880897177516757,0.001393404252148399,0.009144189518573277,-2.0584781799875027
lose,Alex Pereira,Israel Adesanya,2023-04-08,Middleweight,KO/TKO,Punch,-1.3416592795753575,0.2738324320764572,0.0031957046163765875,-0.008752130294404926,0.1252297803336727,-0.1368898241668906,-0.2,0.2738324320764572,0.7952146358748526,0.8042334544358265,0.5603066365800072,-0.2817290043036118,-0.0033399999999999992,-1.2595986437265314,0.3478711126835807,2.2364945812045742,-1.0383332813020205
lose,Jorge Masvidal,Gilbert Burns,2023-04-08,Welterweight,U-DEC,Unanimous,0.004209787510434131,-0.13098786129973122,-1.5685993197768464,-0.008752130294404926,-0.3176924069467405,0.8649230398647563,-0.2,-0.13098786129973122,0.41886317074402163,-0.10489327187429456,-0.1778353731480796,0.8498974717631159,0.0036100000000000004,0.23225199010944048,-0.3698327119243862,-0.547693408402927,3.0422463134399087
win,Rob Font,Adrian Yanez,2023-04-08,Bantamweight,KO/TKO,Punch,1.3500788545962257,0.2738324320764572,0.0031957046163765875,-0.008752130294404926,0.5681519676140858,-1.5532459422805978,0.4,0.2738324320764572,-0.19584422230300197,0.47364191759578256,-1.1683336255182473,-0.2817290043036118,-0.014090000000000002,0.23225199010944048,-0.8895492745715345,-2.775043800088928,2.022101414754426
win,Kevin Holland,Santiago Ponzinibbio,2023-04-08,Welterweight,KO/TKO,Punch,1.3500788545962257,0.7890582600097878,0.0031957046163765875,-0.008752130294404926,0.20372231985172062,-0.34416145120792074,0.5,0.7890582600097878,-0.5031979188265139,0.886881338645838,-1.061082222395363,-0.804018147103641,-0.0059900000000000005,0.23225199010944048,-0.17184544996356763,-0.547693408402927,2.022101414754426
win,Christian Rodriguez,Raul Rosas Jr.,2023-04-08,Bantamweight,U-DEC,Unanimous,0.004209787510434131,0.9730674842716918,-0.782701807580235,-0.8696924549470987,-1.539933379442058,2.2812791579784637,-0.6000000000000001,0.9730674842716918,1.3221066870580154,0.47364191759578256,0.232243521145302,1.6333311859631587,0.0,-1.2595986437265314,-2.473447370258082,-0.547693408402927,1.001956516068944
win,Kelvin Gastelum,Chris Curtis,2023-04-08,Middleweight,U-DEC,Unanimous,0.004209787510434131,0.457841656338361,0.0031957046163765875,-0.008752130294404926,0.562545357648511,-1.3114290440660623,0.1,0.457841656338361,-1.243355800250481,-0.7660763455543828,-1.83076876245371,0.2405601384964154,-0.0035900000000000003,1.1593393261852534,-0.5430715661401025,-0.547693408402927,2.022101414754426
lose,Michelle Waterson-Gomez,Luana Pinheiro,2023-04-08,Women's Strawweight,S-DEC,Split,0.004209787510434131,0.605049035747884,0.39614446071468234,-0.008752130294404926,-0.7998608639861777,0.761287226344241,0.29999999999999993,0.605049035747884,-0.15820907578991886,0.5562898018057937,0.21962570901319795,-1.0651627185036556,0.0,0.23225199010944048,-1.2360269830029669,-0.547693408402927,2.022101414754426
win,Joe Pyfer,Gerald Meerschaert,2023-04-08,Middleweight,KO/TKO,Punches,0.004209787510434131,0.12662505266693413,0.0031957046163765875,-0.008752130294404926,-0.26162630729099207,0.726741955170736,-0.8999999999999999,0.12662505266693413,0.3122302556236196,0.22569826496574977,-0.518516300714889,0.15351194802974483,0.06347,-1.880897177516757,1.1645685682719567,0.009144189518573277,-0.018188382616538157
lose,Cynthia Calvillo,Loopy Godinez,2023-04-08,Women's Strawweight,S-DEC,Split,0.004209787510434131,0.605049035747884,0.39614446071468234,-0.008752130294404926,-0.9119930632976747,-0.1368898241668906,0.20000000000000007,0.605049035747884,0.14287209631474576,-0.9313721139744044,0.2259346150792501,0.15351194802974483,0.0,0.23225199010944048,0.12513544297766005,0.009144189518573277,3.0422463134399087
win,Ignacio Bahamondes,Trey Ogden,2023-04-08,Catch Weight,U-DEC,Unanimous,0.004209787510434131,2.077122829843115,0.0031957046163765875,-0.008752130294404926,-0.373758506602489,-0.1714350953403957,-0.19999999999999996,2.077122829843115,2.814967498743644,0.5562898018057937,-0.2346155277425477,0.3276083289630869,0.00292,0.23225199010944048,0.42211633591888764,0.5659817874400735,-0.018188382616538157
lose,Shayilan Nuerdanbieke,Steve Garcia,2023-04-08,Featherweight,KO/TKO,Punch,0.004209787510434131,0.016219518109791838,0.39614446071468234,-0.008752130294404926,0.7812031463059301,-1.864153382842143,-0.4,0.016219518109791838,-1.625979789800159,-0.931372113974405,0.21331680294714606,0.3276083289630874,-0.032630000000000006,-1.880897177516757,1.0408265295464452,1.1228193853615738,-0.018188382616538157
lose,Marlon Vera,Cory Sandhagen,2023-03-25,Bantamweight,S-DEC,Split,0.004209787510434131,-2.5967114664092428,-1.1756505636785408,0.8521881943582889,-0.15510071794506983,0.17401761639465482,0.7,-2.5967114664092428,-1.199448129318551,0.3909940333857715,0.7117203821652558,-0.5428735757036264,0.00702,1.6072006855188559,0.05089021974235305,1.6796569832830741,-0.018188382616538157
win,Holly Holm,Yana Santos,2023-03-25,Women's Bantamweight,U-DEC,Unanimous,0.004209787510434131,0.3842379666335995,1.5749907290095995,-0.008752130294404926,-0.1999535976696686,1.1412852092527968,-0.1,0.3842379666335995,-0.42165510138150036,-1.261963650814449,-0.02011272149677896,0.5017047098964309,0.00269,1.1593393261852534,-0.0728518189831583,0.009144189518573277,-0.018188382616538157
win,Nate Landwehr,Austin Lingo,2023-03-25,Featherweight,SUB,Rear Naked Choke,0.004209787510434131,0.5682471908955034,0.39614446071468234,0.8521881943582889,0.45601976830258895,0.2776534299151701,1.4,0.5682471908955034,1.4036495045030286,0.7215855702258154,0.7306471003634117,-0.19468081383694028,-0.0137,0.23225199010944048,-0.6173167893754092,0.5659817874400735,-0.018188382616538157
win,Maycee Barber,Andrea Lee,2023-03-25,Women's Flyweight,S-DEC,Split,0.004209787510434131,0.31063427692883794,-1.1756505636785408,-0.008752130294404926,-0.4522510461205369,-0.24052563768740584,-0.5,0.31063427692883794,-0.5533781141772914,0.22569826496574977,-0.6005320795735652,-0.8910663375703125,-0.00147,0.9008295008691459,0.47161315140909205,1.6796569832830741,-1.0383332813020205
lose,Chidi Njokuani,Albert Duraev,2023-03-25,Middleweight,S-DEC,Split,0.004209787510434131,-0.20459155100449275,-0.782701807580235,-0.008752130294404926,-1.158683901782968,0.6921966839972308,-0.39999999999999997,-0.20459155100449275,0.538041134702118,1.7960080649559584,0.061903057361897586,-0.6299217661702979,0.02899,0.23225199010944048,0.42211633591888764,0.009144189518573277,-0.018188382616538157
lose,Tucker Lutz,Daniel Pineda,2023-03-25,Featherweight,SUB,Guillotine Choke,-1.3416592795753575,0.12662505266693413,-0.3897530514819292,-1.7306327795997924,0.03552402088447513,0.7267419551707358,-1.5,0.12662505266693413,0.5819488056340485,-0.022245387664283488,-0.09581959428940333,-0.10763262337026974,-0.00559,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
lose,Steven Peterson,Lucas Alexander,2023-03-25,Featherweight,U-DEC,Unanimous,-1.3416592795753575,-2.191891173033054,0.0031957046163765875,-0.008752130294404926,0.7980229762026547,-0.06779928181988042,0.7,-2.191891173033054,-0.19584422230300197,-1.0966678823944267,2.642245638377176,-1.6745000517703552,0.00202,0.23225199010944048,1.0655749372915475,0.009144189518573277,-0.018188382616538157
lose,Preston Parsons,Trevin Giles,2023-03-25,Welterweight,S-DEC,Split,0.004209787510434131,-0.49900630982353894,1.1820419729112939,2.5740688436636767,1.0222873748256487,0.9340135822117664,3.2,-0.49900630982353894,0.7073992940109916,0.14305038075573867,1.0587102157981172,-0.8910663375703125,-0.00917,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
lose,Daniel Lacerda,CJ Vergara,2023-03-25,Flyweight,KO/TKO,Elbows,2.6959479216820177,-1.3086468965759157,0.39614446071468234,0.8521881943582889,0.8540890758584032,-2.4859682639652343,1.2,-1.3086468965759157,-0.5659231630149855,-0.6834284613443722,3.1658848418594934,-1.6745000517703557,0.0,0.9008295008691459,-1.2360269830029669,0.009144189518573277,1.001956516068944
win,Leon Edwards,Kamaru Usman,2023-03-18,Welterweight,M-DEC,Majority,0.004209787510434131,1.1938785533859764,-1.5685993197768464,-0.008752130294404926,-0.9512393330566986,-0.9659763323310119,0.19999999999999998,1.1938785533859764,-1.0551800676850658,0.0604024965457276,-0.21568880954439176,-0.10763262337026974,0.00038000000000000013,-0.8917096391734235,-0.19659385770866994,5.577520168733576,-1.0383332813020205
win,Justin Gaethje,Rafael Fiziev,2023-03-18,Lightweight,M-DEC,Majority,0.004209787510434131,0.20022874237169566,0.39614446071468234,-0.008752130294404926,-0.09903461828932131,-0.5168878070754462,0.0,0.20022874237169566,1.4412846510161121,0.7215855702258154,1.5760405132143838,0.4146565194297594,0.00196,-1.2595986437265314,-0.9885429055519439,-3.3318813980104287,1.001956516068944
win,Gunnar Nelson,Bryan Barberena,2023-03-18,Welterweight,SUB,Armbar,0.004209787510434131,0.08982320781455337,0.39614446071468234,0.8521881943582889,0.9830411050666248,0.41583451460919046,0.7,0.08982320781455337,-2.504133208438764,1.0521771070658597,-1.1494069073200914,0.4146565194297589,-0.00149,1.7549738468201646,0.19938066621296674,0.5659817874400735,-1.0383332813020205
win,Jennifer Maia,Casey O'Neill,2023-03-18,Women's Flyweight,U-DEC,Unanimous,0.004209787510434131,0.2738324320764572,0.0031957046163765875,-0.008752130294404926,-0.9456327230911238,-0.48234253590194115,-0.6,0.2738324320764572,-2.692308941004179,-1.4272594192344712,-0.7014745766303978,-0.2817290043036118,0.0,0.23225199010944048,-1.2360269830029669,-1.1045310063244274,-0.018188382616538157
lose,Roman Dolidze,Marvin Vettori,2023-03-18,Middleweight,U-DEC,Unanimous,0.004209787510434131,-1.3086468965759157,0.0031957046163765875,-0.008752130294404926,-0.02614868873684828,-1.4496101287600827,1.2,-1.3086468965759157,-0.8670043351196501,-0.022245387664283488,-0.3986470854599006,-0.3687771947702833,0.011359999999999999,-1.880897177516757,0.47161315140909205,1.6796569832830741,-1.0383332813020205
lose,Makwan Amirkhani,Jack Shore,2023-03-18,Featherweight,SUB,Rear Naked Choke,0.004209787510434131,-0.6830155340854428,0.0031957046163765875,-0.8696924549470987,0.30464129923206795,-1.518700671107093,0.40000000000000013,-0.6830155340854428,-1.5883446432870758,-1.1793157666044374,0.49721757591948695,-0.9781145280369835,-0.0030100000000000005,1.1593393261852534,-0.5183231583949999,0.009144189518573277,-0.018188382616538157
win,Chris Duncan,Omar Morales,2023-03-18,Lightweight,S-DEC,Split,0.004209787510434131,0.20022874237169566,1.9679394851079053,-0.008752130294404926,2.395906816391488,-2.175060823403689,0.0,0.20022874237169566,0.7826695870371583,0.9695292228558486,0.9577677187412851,-1.5004036708370128,-0.00433,0.23225199010944048,-1.4835110604539896,0.009144189518573277,-1.0383332813020205
lose,Sam Patterson,Yanal Ashmouz,2023-03-18,Lightweight,KO/TKO,Punches,0.004209787510434131,-0.49900630982353894,-0.3897530514819292,-0.008752130294404926,-6.726047597598795,1.1412852092527968,2.8,-0.49900630982353894,-5.93520406554817,-3.245512871854713,1.5066425464878113,-2.370885575503727,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Muhammad Mokaev,Jafel Filho,2023-03-18,Flyweight,SUB,Neck Crank,0.004209787510434131,0.23703058722407644,1.5749907290095995,-0.008752130294404926,3.4723759297818586,-1.8986986540156485,-0.3999999999999999,0.23703058722407644,-0.21466179555954354,1.465416528115915,-0.6573122341680334,1.2851384240964732,0.0,0.23225199010944048,2.476234178762379,1.1228193853615738,-0.018188382616538157
lose,Gabriel Santos,Lerone Murphy,2023-03-18,Featherweight,S-DEC,Split,0.004209787510434131,-0.9038266031997273,1.5749907290095995,-0.008752130294404926,2.339840716735739,0.24310815874166522,-0.6,-0.9038266031997273,0.6258564765659783,0.6389376860158051,2.25109346228195,-1.1522109089703276,-0.01351,0.23225199010944048,-2.473447370258082,-1.6613686042459277,-0.018188382616538157
lose,Dusko Todorovic,Christian Duncan,2023-03-18,Middleweight,KO/TKO,Other,0.004209787510434131,-0.20459155100449275,0.0031957046163765875,-0.008752130294404926,0.5401189177862117,1.5558284633348576,0.0,-0.20459155100449275,0.43768074400056306,-0.6007805771343611,1.525569264685967,1.1110420431631305,0.0,-1.2595986437265314,1.2388137915072637,0.5659817874400735,-0.018188382616538157
win,Jake Hadley,Malcolm Gordon,2023-03-18,Flyweight,KO/TKO,Punch,1.3500788545962257,0.23703058722407644,0.0031957046163765875,-0.008752130294404926,-0.6372691749845071,0.9685588533852716,1.0999999999999999,0.23703058722407644,1.4161945533407234,0.47364191759578256,0.8000450670899845,1.7203793764298307,0.0,-0.8917096391734235,0.620103597879706,0.5659817874400735,-1.0383332813020205
lose,Luana Carolina,Joanne Wood,2023-03-18,Women's Flyweight,S-DEC,Split,0.004209787510434131,-1.1614395171663927,-0.782701807580235,-0.008752130294404926,-0.8783534035042256,0.6576514128237261,0.5,-1.1614395171663927,-1.2370832758316335,-0.10489327187429456,-0.1778353731480796,-0.5428735757036268,0.0007599999999999998,0.23225199010944048,0.2488774817031714,0.009144189518573277,-2.0584781799875027
lose,Petr Yan,Merab Dvalishvili,2023-03-11,Bantamweight,U-DEC,Unanimous,0.004209787510434131,-2.6703151561140044,-3.926291856366681,-0.008752130294404926,-2.7117148622472014,0.24310815874166503,-0.19999999999999998,-2.6703151561140044,0.3435928777178557,0.9695292228558491,1.1722705249870535,0.2405601384964154,0.0088,0.9008295008691459,-0.12234863447336322,-3.888718995931929,2.022101414754426
win,Alexander Volkov,Alexandr Romanov,2023-03-11,Heavyweight,KO/TKO,Punches,0.004209787510434131,0.42103981148598024,0.0031957046163765875,-0.008752130294404926,-2.4930570735897826,1.832190632722898,-1.0,0.42103981148598024,0.7826695870371577,0.5562898018057932,0.6360135093726317,0.5887529003631019,0.00329,-1.880897177516757,-0.34508430417928393,0.5659817874400735,-1.0383332813020205
win,Nikita Krylov,Ryan Spann,2023-03-11,Catch Weight,SUB,Triangle Choke,0.004209787510434131,0.0530213629621726,0.39614446071468234,0.8521881943582889,0.3663140088533914,0.2776534299151703,-0.5,0.0530213629621726,0.676036671916756,0.886881338645838,-0.5311341128469927,-0.3687771947702838,-0.03444,0.23225199010944048,-0.46882634290479525,0.009144189518573277,-0.018188382616538157
lose,Said Nurmagomedov,Jonathan Martinez,2023-03-11,Bantamweight,U-DEC,Unanimous,0.004209787510434131,0.31063427692883794,1.1820419729112939,0.8521881943582889,0.32146112912879254,-0.13688982416689022,1.0999999999999999,0.31063427692883794,-0.6976461758107763,-0.18754115608430566,-1.042155504197207,-0.10763262337026878,-0.007020000000000001,-1.880897177516757,0.3973679281737851,0.009144189518573277,-0.018188382616538157
win,Mario Bautista,Guido Cannetti,2023-03-11,Bantamweight,SUB,Rear Naked Choke,0.004209787510434131,0.016219518109791838,0.7890932168129882,0.8521881943582889,0.3607073988878165,-0.06779928181988042,0.9,0.016219518109791838,1.1715661010056833,-0.4354848087143389,0.5666155426460594,0.24056013849641636,0.00485,1.7549738468201646,0.9913297140562406,1.6796569832830741,-0.018188382616538157
lose,Anton Turkalj,Vitor Petrino,2023-03-11,Light Heavyweight,U-DEC,Unanimous,0.004209787510434131,-0.24139339585687353,-0.782701807580235,-0.8696924549470987,1.4147500724158881,-1.7259722981481231,-0.6,-0.24139339585687353,-1.1618129828054677,0.8042334544358265,0.017740714899533227,0.24056013849641636,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,1.001956516068944
lose,Lukasz Brzeski,Karl Williams,2023-03-11,Heavyweight,U-DEC,Unanimous,-1.3416592795753575,-0.46220446497115814,-3.14039434417007,-0.008752130294404926,-1.8595101474798243,-2.002334467536164,0.7,-0.46220446497115814,1.3534693091522514,-0.18754115608430566,0.9830033430054931,-0.5428735757036264,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,1.001956516068944
lose,Raphael Assuncao,Davey Grant,2023-03-11,Bantamweight,SUB,Inverted Triangle,-1.3416592795753575,-0.8670247583473466,1.9679394851079053,-0.8696924549470987,0.1364430002648224,0.5540155993032108,0.0,-0.8670247583473466,-0.9924548234965939,-0.18754115608430566,-0.8718150404138024,1.023993852696459,-0.00311,0.23225199010944048,0.7685940443503196,0.009144189518573277,-0.018188382616538157
win,Josh Fremd,Sedriques Dumas,2023-03-11,Middleweight,SUB,Guillotine Choke,0.004209787510434131,0.457841656338361,0.7890932168129882,1.7131285190109828,-0.08221478839259672,1.0721946669057867,-0.09999999999999987,0.457841656338361,0.33104782888016104,0.47364191759578256,-0.7267102008946059,-0.3687771947702843,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,2.022101414754426
win,Victor Henry,Tony Gravely,2023-03-11,Bantamweight,S-DEC,Split,0.004209787510434131,2.8867634165954916,-1.1756505636785408,1.7131285190109828,-3.0256850203193935,0.9340135822117664,0.39999999999999997,2.8867634165954916,3.0282333289844483,0.473641917595783,0.9577677187412854,0.3276083289630874,-0.01026,0.9008295008691459,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Ariane Lipski,JJ Aldrich,2023-03-11,Women's Flyweight,U-DEC,Unanimous,0.004209787510434131,1.893113605581211,0.7890932168129882,-0.008752130294404926,-0.19434698770409375,0.10492707404764504,0.3,1.893113605581211,-0.08921130718259997,-0.5181326929243495,-0.4806628643185768,-0.7169699566369695,0.01103,-1.880897177516757,-1.1122849442774552,-1.6613686042459277,1.001956516068944
win,Bruno Silva,Tyson Nam,2023-03-11,Flyweight,SUB,Rear Naked Choke,1.3500788545962257,0.3842379666335995,0.0031957046163765875,0.8521881943582889,0.3438875689910919,-1.000521603504517,0.0,0.3842379666335995,0.6007663788905896,1.2174728754858812,-0.5563697371112014,-1.32630728990367,-0.00417,0.23225199010944048,0.4221163359188874,-0.547693408402927,2.022101414754426
lose,Ciryl Gane,Jon Jones,2023-03-04,Heavyweight,SUB,Guillotine Choke,0.004209787510434131,0.016219518109791838,-0.782701807580235,-0.8696924549470987,-0.7381881543648542,-1.725972298148123,0.0,0.016219518109791838,0.4815884149324935,0.14305038075573867,0.02404962096558512,-0.19468081383694125,0.00113,0.23225199010944048,-0.14709704221846528,-8.900257377225431,-0.018188382616538157
win,Alexa Grasso,Valentina Shevchenko,2023-03-04,Women's Flyweight,SUB,Rear Naked Choke,0.004209787510434131,-1.0510339826092505,-1.5685993197768464,0.8521881943582889,-1.2259632213698664,-0.37870672238142583,0.3,-1.0510339826092505,0.9833903684402676,-0.8487242297643939,1.3173753645062505,-0.3687771947702843,-0.00129,-1.880897177516757,-0.39458111966948856,-2.775043800088928,-0.018188382616538157
lose,Geoff Neal,Shavkat Rakhmonov,2023-03-04,Welterweight,SUB,Rear Naked Choke,0.004209787510434131,-1.6398635002473425,0.0031957046163765875,-0.8696924549470987,-0.5475634155353093,-0.44779726472843606,-1.4,-1.6398635002473425,0.46904336609479885,-0.7660763455543823,1.8914858165169846,0.4146565194297584,-0.0018399999999999996,1.1593393261852534,-0.5430715661401022,-1.1045310063244274,-0.018188382616538157
win,Mateusz Gamrot,Jalin Turner,2023-03-04,Lightweight,S-DEC,Split,-1.3416592795753575,-0.4254026201187774,1.5749907290095995,-0.008752130294404926,2.048296998525846,0.5540155993032108,-1.4000000000000001,-0.4254026201187774,-1.6447973630567005,0.3909940333857715,-0.3481758369314843,1.459234805029816,-0.010159999999999999,-0.37295967591867973,-0.19659385770866994,-2.775043800088928,1.001956516068944
win,Bo Nickal,Jamie Pickett,2023-03-04,Middleweight,SUB,Arm Triangle,0.004209787510434131,-0.02058232674258893,0.39614446071468234,1.7131285190109828,6.258861082672559,-2.278696636924204,15.4,-0.02058232674258893,-0.9485471525646637,0.5562898018057932,-2.5310573357854853,1.546282995496488,0.0,1.1593393261852534,-0.8153040513362277,0.009144189518573277,-2.0584781799875027
win,Cody Garbrandt,Trevin Jones,2023-03-04,Bantamweight,U-DEC,Unanimous,0.004209787510434131,0.20022874237169566,0.39614446071468234,-0.8696924549470987,0.2878214693353433,0.6231061416502209,-0.2,0.20022874237169566,0.5317686102832709,0.22569826496574977,-0.2472333398746518,1.8944757573631732,0.02688,-1.880897177516757,1.4368010534680822,0.009144189518573277,-1.0383332813020205
lose,Derek Brunson,Dricus Du Plessis,2023-03-04,Middleweight,KO/TKO,Punches,-1.3416592795753575,-1.271845051723535,0.0031957046163765875,-0.008752130294404926,0.1756892700238464,1.2103757515998068,-0.7000000000000001,-1.271845051723535,-2.0274213526063787,-0.6834284613443722,-0.4238827097241087,-0.19468081383694125,0.00020000000000000052,-0.8917096391734235,-0.7905556435911253,-2.218206202167428,1.001956516068944
win,Amanda Ribas,Viviane Araujo,2023-03-04,Women's Flyweight,U-DEC,Unanimous,0.004209787510434131,1.893113605581211,0.7890932168129882,-1.7306327795997924,0.19811570988614582,0.2085628875681603,0.4,1.893113605581211,0.09269190096396827,-0.4354848087143385,-1.7613707957271378,1.1980902336298012,0.0,0.23225199010944048,0.3478711126835807,0.009144189518573277,-0.018188382616538157
lose,Julian Marquez,Marc-Andre Barriault,2023-03-04,Middleweight,KO/TKO,Punches,0.004209787510434131,-1.0142321377568697,0.0031957046163765875,-0.008752130294404926,-0.15510071794506983,-0.30961618003441566,2.5,-1.0142321377568697,-0.6662835537165405,-0.2701890402943163,-0.114746312487559,-0.28172900430361275,0.00515,0.23225199010944048,1.0655749372915473,0.009144189518573277,-0.018188382616538157
lose,Song Kenan,Ian Garry,2023-03-04,Welterweight,KO/TKO,Punches,0.004209787510434131,-2.6703151561140044,0.7890932168129882,-0.008752130294404926,0.1252297803336727,-0.44779726472843606,0.0,-2.6703151561140044,-1.6447973630567003,-0.6834284613443722,0.8631341277505048,-0.19468081383694125,0.005690000000000001,0.23225199010944048,-0.8153040513362275,-1.6613686042459277,1.001956516068944
win,Cameron Saaiman,Mana Martinez,2023-03-04,Bantamweight,M-DEC,Majority,1.3500788545962257,2.077122829843115,0.39614446071468234,-0.008752130294404926,-0.0037222488745488596,0.5194703281297057,-0.09999999999999998,2.077122829843115,0.650946574241367,-0.10489327187429456,-1.477470022754797,0.7628492812964445,-0.03175,1.1593393261852534,-1.2360269830029669,-0.547693408402927,-0.018188382616538157
win,Tabatha Ricci,Jessica Penne,2023-03-04,Women's Strawweight,SUB,Armbar,0.004209787510434131,1.083473018828834,1.5749907290095995,0.8521881943582889,1.863278869661876,0.4849250569562006,-0.3,1.083473018828834,0.4564983172571047,0.8868813386458375,-0.316631306601224,1.11104204316313,0.0,0.23225199010944048,0.42211633591888764,0.009144189518573277,-0.018188382616538157
lose,Da'Mon Blackshear,Farid Basharat,2023-03-04,Bantamweight,U-DEC,Unanimous,0.004209787510434131,-0.46220446497115814,-0.782701807580235,0.8521881943582889,-1.0297318725747466,-1.0005216035045166,0.8,-0.46220446497115814,-1.412713959559355,-1.675203071864504,0.8883697520147126,-0.804018147103641,0.0,0.9008295008691459,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Brendan Allen,Andre Muniz,2023-02-25,Middleweight,SUB,Rear Naked Choke,0.004209787510434131,-0.057384171594969696,0.39614446071468234,1.7131285190109828,-0.9400261131255491,0.4849250569562008,-0.09999999999999987,-0.057384171594969696,1.0712057103041284,0.30834614917576086,1.3489198948365106,-0.7169699566369699,0.00568,-1.880897177516757,-0.4935747506498976,-1.1045310063244274,-0.018188382616538157
lose,Don'Tale Mayes,Augusto Sakai,2023-02-25,Heavyweight,U-DEC,Unanimous,0.004209787510434131,-0.9038266031997273,-0.3897530514819292,-0.008752130294404926,0.37192061881896615,0.0012912605271297633,0.0,-0.9038266031997273,-0.7729164688369422,-0.5181326929243495,-0.05796615789309114,-0.3687771947702838,-0.00265,0.23225199010944048,0.001393404252148399,0.5659817874400735,-4.098767977358467
lose,Montana De La Rosa,Tatiana Suarez,2023-02-25,Women's Flyweight,SUB,Guillotine Choke,0.004209787510434131,-0.20459155100449275,-0.782701807580235,-0.8696924549470987,-2.3416786045192612,-1.2423385017190522,0.09999999999999998,-0.20459155100449275,-1.1931756048997033,-2.419034029754603,1.0902547461283774,-0.6299217661702984,0.00397,-1.880897177516757,-0.9390460900617392,-2.775043800088928,1.001956516068944
lose,Yohan Lainesse,Mike Malott,2023-02-25,Welterweight,SUB,Arm Triangle,0.004209787510434131,-0.3149970855616351,-0.3897530514819292,-0.8696924549470987,-0.5083171457762854,2.7649129544075346,-0.8,-0.3149970855616351,-1.3625337642085777,0.0604024965457276,-0.02011272149677896,0.4146565194297584,-0.01132,0.23225199010944048,-2.473447370258082,-0.547693408402927,1.001956516068944
win,Trevor Peek,Erick Gonzalez,2023-02-25,Lightweight,KO/TKO,Punch,2.6959479216820177,1.5986988467621648,-1.5685993197768464,-0.008752130294404926,-2.6948950323504772,-0.27507090886091073,0.0,1.5986988467621648,3.7056659662199434,2.209247486006014,-1.4900878348869007,0.15351194802974436,0.0,0.9008295008691459,0.001393404252148399,0.009144189518573277,-2.0584781799875027
win,Jasmine Jasudavicius,Gabriella Fernandes,2023-02-25,Women's Flyweight,U-DEC,Unanimous,0.004209787510434131,-0.09418601644735046,1.5749907290095995,-0.008752130294404926,1.4035368524847385,0.761287226344241,0.0,-0.09418601644735046,0.7324893916863805,-0.5181326929243495,1.4246267676291349,-0.3687771947702843,0.0,-1.880897177516757,0.001393404252148399,0.009144189518573277,1.001956516068944
win,Jordan Leavitt,Victor Martinez,2023-02-25,Lightweight,KO/TKO,Knees,1.3500788545962257,0.3474361217812187,0.0031957046163765875,-0.008752130294404926,0.8148428060993794,-1.7259722981481231,1.2,0.3474361217812187,-3.783728189883589,0.8042334544358265,-3.477393245693289,0.15351194802974483,0.0,1.1593393261852534,1.659536723174003,0.009144189518573277,1.001956516068944
lose,Charles Johnson,Ode Osbourne,2023-02-25,Catch Weight,S-DEC,Split,0.004209787510434131,0.42103981148598024,-0.782701807580235,-0.008752130294404926,-0.7718278141583035,-0.6205236205959611,-0.09999999999999998,0.42103981148598024,-0.06412120950721067,1.0521771070658597,-0.550060831045149,0.6758010908297734,-0.02041,1.7549738468201646,0.620103597879706,0.5659817874400735,-1.0383332813020205
win,Joe Solecki,Carl Deaton,2023-02-25,Lightweight,SUB,Rear Naked Choke,0.004209787510434131,0.016219518109791838,0.7890932168129882,2.5740688436636767,1.4091434624503134,0.5885608704767157,1.6,0.016219518109791838,1.3283792114768627,3.8622051702062343,0.8442074095523485,-2.0226928136370415,0.0,0.23225199010944048,1.981266023860333,0.5659817874400735,-0.018188382616538157
