,name,wins,losses,draws,height,weight,reach,stance,age,slpm,str. acc.,sapm,str. def,td avg.,td acc.,td def.,sub. avg.
9420,Antonio McKee,29,6.0,2,172.72,69.75,176.96,Southpaw,52,1.37,0.45,0.74,0.74,1.47,0.33,0.57,0.0
9421,Darrick Minner,26,1.0,-0,170.18,65.25,175.26,Orthodox,32,2.63,0.65,2.28,0.35,2.4,0.72,0.66,2.7
9422,Ryan MacDonald,10,2.0,0,180.34,60.75,180.34,Switch,29,2.28,0.29,6.49,0.45,0.0,0.0,0.0,0.0
9423,Buck Meredith,3,0.0,-0,187.96,83.25,192.57,Orthodox,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9424,Yaotzin Meza,21,1.0,-0,175.26,65.25,180.34,Orthodox,41,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4
9425,Ruslan Magomedov,14,1.0,0,190.5,108.9,198.12,Orthodox,36,4.02,0.47,1.47,0.66,0.33,1.0,0.88,0.0
9426,Abus Magomedov,25,4.0,1,187.96,83.25,198.12,Orthodox,32,22.11,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9427,Connor Matthews,5,0.0,-0,172.72,65.25,176.96,Switch,30,4.93,0.4,7.33,0.52,0.0,0.0,0.4,1.0
9428,Vince Morales,11,6.0,0,170.18,60.75,177.8,Orthodox,32,4.42,0.38,4.51,0.52,0.16,0.25,0.43,0.0
9429,Antonio Mendes,18,1.0,-0,190.5,92.25,195.58,Southpaw,41,1.34,0.47,6.85,0.22,2.51,0.5,1.0,0.0
9430,Nikolas Motta,13,4.0,0,175.26,69.75,177.8,Orthodox,29,3.37,0.34,4.54,0.6,0.0,0.0,1.0,0.0
9431,Jack Morrison,0,0.0,-0,180.34,92.25,184.77,Orthodox,37.31,0.0,0.0,19.31,0.4,0.0,0.0,0.0,0.0
9432,Mo Miller,6,0.0,-0,172.72,60.75,182.88,Orthodox,30,1.87,0.45,1.33,0.6,4.0,0.8,0.0,0.0
9433,Lerone Murphy,11,0.0,1,175.26,65.25,185.42000000000002,Orthodox,31,2.58,0.42,1.9,0.62,0.76,0.33,0.36,0.8
9434,Clayton MacFarlane,4,0.0,-0,178.31,76.5,182.69,Orthodox,37.31,1.33,0.52,1.82,0.55,1.05,0.33,0.37,0.0
9435,Tateki Matsuda,13,8.0,0,170.18,56.25,174.36,Orthodox,36,3.2,0.34,3.43,0.69,0.0,0.0,0.16,0.0
9436,Steve Mensing,9,0.0,3-2,180.34,83.25,184.77,Orthodox,45,0.0,0.0,9.51,0.42,0.0,0.0,0.0,0.0
9437,Billy Miles,2,0.0,-0,177.8,76.5,182.16,Orthodox,44,0.0,0.0,1.25,0.33,0.0,0.0,0.0,0.0
9438,Aliev Makhmud,0,0.0,-0,167.64,87.75,171.75,Southpaw,52,1.12,0.3,2.24,0.36,2.1,0.5,0.0,0.0
9439,Augusto Mendes,6,0.0,-0,167.64,60.75,165.1,Orthodox,39,2.42,0.34,3.91,0.56,1.75,0.33,0.8,0.0
9440,Clay Mitchell,1,0.0,-0,187.96,83.25,192.57,Orthodox,37.31,1.63,0.85,0.0,0.0,0.0,0.0,1.0,4.1
9441,Justin Martin,4,0.0,-0,182.88,83.25,187.37,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9442,Victor Martinez,13,4.0,0,172.72,69.75,177.8,Orthodox,31,9.6,0.52,7.53,0.55,1.0,0.5,0.75,0.0
9443,Melissa Martinez,7,0.0,-0,157.48,51.75,167.64000000000001,Southpaw,25,3.0,0.57,2.53,0.45,1.0,0.5,0.0,0.0
9444,Toby Misech,9,0.0,-0,172.72,65.25,176.96,Southpaw,34,3.27,0.4,7.73,0.46,0.0,0.0,0.0,0.0
9445,Micah Miller,20,8.0,0,182.88,65.25,187.37,Orthodox,35,1.33,0.33,2.15,0.54,0.98,0.37,0.21,2.0
9446,Carlton Minus,10,3.0,0,177.8,76.5,190.5,Orthodox,29,3.5,0.4,4.97,0.5,0.0,0.0,0.58,0.0
9447,Miika Mehmet,3,0.0,-0,178.31,92.25,182.69,Orthodox,37.31,0.33,0.12,7.29,0.24,0.0,0.0,0.0,0.0
9448,Demian Maia,28,1.0,-0,185.42,76.5,182.88,Southpaw,45,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0
9449,Michael McBride,8,0.0,-0,185.42,69.75,189.97,Orthodox,36,4.08,0.48,5.85,0.4,1.85,0.42,0.3,1.2
9450,Roxanne Modafferi,25,2.0,-0,170.18,56.25,175.26,Orthodox,40,3.35,0.3,5.7,0.51,1.35,0.23,0.3,0.1
9451,Pawan Maan,7,0.0,-1,170.18,69.75,177.8,Orthodox,36,0.89,0.44,2.98,0.43,0.0,0.0,0.0,0.0
9452,Leonardo Morales,6,0.0,-0,172.72,60.75,176.96,Southpaw,30,2.05,0.47,2.05,0.58,0.0,0.0,0.62,0.0
9453,Henry Miller,6,0.0,6-0,170.18,121.5,174.36,Southpaw,53,1.25,0.36,2.16,0.54,0.55,0.25,0.6,0.0
9454,Tatsuya Mizuno,16,1.0,-1,185.42,92.25,189.97,Southpaw,41,2.25,0.37,3.52,0.53,1.19,0.25,0.4,3.6
9455,Veronica Macedo,6,0.0,-1,162.56,56.25,162.56,Southpaw,27,3.13,0.39,5.06,0.43,0.57,0.18,0.46,0.6
9456,Jorge Masvidal,35,1.0,-0,180.34,76.5,187.96,Orthodox,38,4.11,0.48,3.06,0.64,1.44,0.59,0.74,0.3
9457,Mateus Mendonca,10,0.0,0,167.64,60.75,180.34,Orthodox,23,11.25,0.75,5.0,0.6,0.0,0.0,0.0,0.0
9458,Takeya Mizugaki,21,1.0,-2,170.18,60.75,175.26,Orthodox,39,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1
9459,Justin McElfresh,6,0.0,-0,198.12,92.25,202.98,Orthodox,42,4.59,0.26,12.79,0.41,0.0,0.0,0.0,0.0
9460,Eddie Mendez,8,0.0,-1,177.8,83.25,182.16,Orthodox,38,1.71,0.33,3.43,0.11,0.0,0.0,0.0,0.0
9461,David Michaud,11,3.0,0,175.26,69.75,179.56,Orthodox,34,3.25,0.43,4.45,0.54,2.53,0.58,0.77,0.7
9462,Randa Markos,11,1.0,-1,162.56,51.75,160.02,Orthodox,37,2.97,0.43,3.1,0.58,1.12,0.28,0.52,0.2
9463,Alberto Mina,13,1.0,0,182.88,76.5,195.58,Orthodox,40,3.23,0.38,3.7,0.47,1.85,0.2,0.5,0.0
9464,Tim Means,32,1.0,-1,187.96,76.5,190.5,Orthodox,38,4.91,0.48,3.58,0.6,1.13,0.41,0.65,0.2
9465,Vince Murdock,12,4.0,0,167.64,65.25,162.56,Orthodox,31,1.21,0.21,7.17,0.4,0.0,0.0,0.0,0.0
9466,Vitor Miranda,12,5.0,0,185.42,83.25,195.58,Orthodox,43,2.98,0.45,2.95,0.58,0.95,0.55,0.5,0.2
9467,CJ Marsh,5,0.0,-0,178.31,77.0,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9468,Harry Moskowitz,6,0.0,2-0,195.58,123.75,200.38,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9469,Hiromitsu Miura,12,7.0,0,175.26,76.5,180.34,Orthodox,41,2.12,0.34,2.12,0.58,2.23,0.5,0.69,0.6
9470,Molly McCann,13,4.0,0,162.56,56.25,157.48,Orthodox,32,5.84,0.5,4.84,0.64,1.73,0.35,0.46,0.5
9471,Nate Moore,8,0.0,-0,182.88,76.5,187.37,Orthodox,37.31,2.21,0.25,2.87,0.42,1.23,0.16,0.25,0.0
9472,Court McGee,22,1.0,-0,180.34,76.5,190.5,Orthodox,38,4.68,0.37,3.69,0.6,1.86,0.25,0.69,0.5
9473,Anthony Rocco Martin,17,6.0,0,182.88,76.5,185.42000000000002,Orthodox,33,2.68,0.37,2.59,0.58,0.71,0.27,0.68,1.0
9474,Sarah Moras,6,0.0,-0,170.18,60.75,170.18,Orthodox,34,2.28,0.34,3.58,0.5,0.67,0.21,0.33,0.8
9475,Albert Morales,7,0.0,-1,175.26,60.75,182.88,Orthodox,31,3.81,0.35,3.96,0.56,0.91,0.35,0.7,0.2
9476,Wagner da Conceicao Martins,9,0.0,-0,200.66,175.5,205.59,Orthodox,44,1.91,0.37,5.43,0.42,2.2,1.0,1.0,0.0
9477,Maurice Mitchell,11,2.0,0,175.26,65.25,179.56,Orthodox,35,3.8,0.55,3.54,0.6,0.0,0.0,1.0,0.0
9478,Vitaly Minakov,20,0.0,0,187.96,112.05,192.57,Orthodox,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9479,Ivan Menjivar,25,1.0,-0,167.64,65.25,162.56,Orthodox,40,2.78,0.37,2.76,0.65,0.56,0.28,0.38,1.0
9480,Rainy Martinez,0,0.0,-0,182.88,89.55,187.37,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9481,Zach Makovsky,20,8.0,0,162.56,56.25,162.56,Southpaw,39,1.94,0.43,2.24,0.62,3.71,0.3,0.56,0.3
9482,Jonathan Meunier,8,0.0,-0,190.5,76.5,195.18,Switch,35,3.47,0.5,1.43,0.69,0.58,0.33,0.58,0.0
9483,Koyomi Matsushima,13,6.0,0,170.18,65.25,167.64000000000001,Orthodox,30,3.27,0.45,3.53,0.6,12.0,0.6,0.0,0.0
9484,Mike Massenzio,13,9.0,0,187.96,83.25,185.42000000000002,Southpaw,40,2.08,0.45,3.59,0.54,2.74,0.24,0.5,1.4
9485,Kristof Midoux,6,0.0,0-0,185.42,99.0,189.97,Orthodox,48,0.7,0.43,2.89,0.49,0.0,0.0,0.0,0.0
9486,Jeremiah Metcalf,13,7.0,0,185.42,83.25,189.97,Orthodox,37.31,1.74,0.59,0.27,0.6,4.02,0.66,1.0,2.0
9487,Robert McDaniel,28,1.0,-0,190.5,83.25,190.5,Southpaw,39,1.64,0.44,1.98,0.56,0.93,0.5,0.5,1.4
9488,Francis Marshall,6,0.0,-0,175.26,65.25,179.56,Orthodox,23,7.33,0.47,4.93,0.59,6.0,0.6,0.0,0.0
9489,Juan Mott,3,0.0,-0,182.88,85.5,187.37,Switch,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9490,Kazuo Misaki,25,1.0,-2,172.72,82.35000000000001,176.96,Orthodox,46,2.85,0.4,2.74,0.63,0.72,0.38,0.51,0.6
9491,Dan Molina,13,9.0,0,177.8,97.2,182.16,Orthodox,38,0.0,0.0,5.58,0.6,0.0,0.0,0.0,20.9
9492,Tom Murphy,8,0.0,-0,187.96,102.15,192.57,Southpaw,48,2.5,0.71,0.17,0.84,7.51,0.85,0.0,2.5
9493,Brian McLaughlin,6,0.0,-0,175.26,69.75,179.56,Orthodox,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9494,Nair Melikyan,11,0.0,0,167.64,69.75,171.75,Orthodox,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9495,Bronson Mohika,1,0.0,-0,178.31,60.75,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9496,Dan Moret,13,6.0,0,182.88,69.75,185.42000000000002,Southpaw,36,2.67,0.43,3.56,0.43,1.25,0.27,0.45,0.4
9497,Marcelo Mello,1,0.0,-0,170.18,76.5,174.36,Southpaw,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9498,Brad Morris,10,6.0,0,187.96,92.25,192.57,Orthodox,43,0.5,0.62,6.95,0.27,0.0,0.0,0.0,0.0
9499,Uros Medic,8,0.0,-0,185.42,69.75,180.34,Southpaw,29,8.14,0.66,3.76,0.59,0.0,0.0,0.66,0.0
9500,Danilo Marques,11,4.0,0,198.12,92.25,195.58,Orthodox,37,1.44,0.79,2.52,0.52,3.93,0.28,0.0,0.8
9501,Don Madge,9,0.0,-1,182.88,69.75,182.88,Southpaw,32,2.08,0.52,0.74,0.67,2.22,0.25,0.8,0.7
9502,Max Martyniouk,1,0.0,-0,178.31,69.75,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9503,Gisele Moreira,8,0.0,-0,167.64,60.75,171.75,Orthodox,41,5.93,0.42,6.33,0.48,4.0,0.57,0.0,0.0
9504,Terry Martin,23,1.0,-0,172.72,83.25,180.34,Orthodox,42,2.82,0.43,3.13,0.54,3.1,0.42,0.92,0.0
9505,Gerald Meerschaert,35,1.0,-0,185.42,83.25,195.58,Southpaw,35,3.11,0.43,3.45,0.52,2.17,0.37,0.29,1.7
9506,Pedro Munhoz,19,7.0,0,167.64,60.75,165.1,Orthodox,36,5.4,0.44,5.96,0.58,0.55,0.2,0.81,0.6
9507,Derrick Mehmen,19,9.0,0,193.04,92.25,197.78,Orthodox,37,1.93,0.14,4.53,0.48,1.0,0.16,0.0,0.0
9508,Che Mills,16,1.0,-0,185.42,76.5,193.04,Orthodox,40,2.08,0.52,2.87,0.43,1.18,0.66,0.58,0.0
9509,Felix Lee Mitchell,2,0.0,-0,178.31,77.0,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9510,Claudio Mattos,5,0.0,-0,178.31,83.25,182.69,Orthodox,37.31,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0
9511,Steve Montgomery,9,0.0,-0,193.04,83.25,197.78,Southpaw,32,4.85,0.39,4.12,0.47,0.0,0.0,0.64,0.0
9512,Nate Maness,14,3.0,0,177.8,56.25,182.88,Orthodox,31,1.94,0.42,4.65,0.4,0.96,0.75,0.75,0.3
9513,Bryce Mejia,3,0.0,-0,185.42,76.5,189.97,Orthodox,37.31,3.49,0.62,6.98,0.5,0.0,0.0,0.0,0.0
9514,Samandar Murodov,8,0.0,-0,185.42,76.5,190.5,Orthodox,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9515,Ian McCall,13,5.0,1,165.1,56.25,162.56,Orthodox,38,3.59,0.39,3.25,0.67,2.08,0.3,0.88,0.0
9516,Sabina Mazo,9,0.0,-0,170.18,56.25,177.8,Orthodox,25,6.1,0.43,4.35,0.57,0.65,0.8,0.59,0.2
9517,Troy Mandaloniz,3,0.0,-0,175.26,76.5,179.56,Orthodox,42,3.52,0.56,4.71,0.63,3.1,0.66,0.57,0.0
9518,Brad Mitchell,4,0.0,-0,180.34,65.25,184.77,Orthodox,48,1.15,0.33,4.2,0.52,0.0,0.0,1.0,1.9
9519,Lauren Murphy,16,5.0,0,165.1,56.25,170.18,Orthodox,39,3.84,0.4,4.45,0.58,1.11,0.34,0.71,0.1
9520,Andrew Montanez,9,0.0,2-1,178.31,83.25,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9521,Marcos Mariano,6,0.0,-0,185.42,69.75,193.04,Switch,36,0.25,0.27,2.11,0.43,0.0,0.0,0.28,0.0
9522,Adam Milstead,8,0.0,-0,190.5,92.25,193.04,Orthodox,35,3.85,0.46,4.79,0.43,0.0,0.0,0.64,0.0
9523,Lucas Martins,19,3.0,0,182.88,65.25,182.88,Southpaw,34,2.87,0.35,4.14,0.6,0.0,0.0,0.76,0.5
9524,Muhammad Mokaev,9,0.0,-0,170.18,56.25,177.8,Orthodox,22,1.15,0.54,0.99,0.53,8.88,0.54,0.0,1.0
9525,Justin McCully,11,5.0,2,185.42,101.25,185.42000000000002,Orthodox,46,1.58,0.37,2.02,0.46,1.28,0.44,0.43,0.0
9526,Henry Martinez,9,0.0,-0,170.18,69.75,175.26,Southpaw,39,2.79,0.25,4.01,0.6,0.0,0.0,0.8,0.0
9527,Jon Madsen,8,0.0,-0,182.88,108.0,182.88,Orthodox,42,2.46,0.41,1.18,0.81,1.32,0.71,0.7,0.0
9528,Brandon Moreno,20,6.0,2,170.18,56.25,177.8,Orthodox,29,3.58,0.39,3.33,0.57,1.71,0.44,0.68,0.6
9529,Andreas Michailidis,13,6.0,0,182.88,76.5,193.04,Orthodox,34,2.9,0.51,3.57,0.44,1.12,0.27,0.5,0.0
9530,Bernardo Magalhaes,13,4.0,0,175.26,69.75,179.56,Orthodox,41,1.8,0.27,3.37,0.68,0.0,0.0,0.0,0.5
9531,Klayton Mai,8,0.0,-0,175.26,56.25,179.56,Orthodox,36,1.53,0.42,1.02,0.63,3.83,1.0,0.0,7.7
9532,Daniel McWilliams,15,3.0,-0,185.42,83.25,189.97,Orthodox,37.31,3.36,0.77,0.0,0.0,0.0,0.0,1.0,21.6
9533,Cody McKenzie,16,1.0,-0,182.88,69.75,182.88,Switch,35,1.74,0.34,2.5,0.67,2.5,0.25,0.14,2.5
9534,Sara McMann,13,6.0,0,167.64,60.75,167.64000000000001,Orthodox,42,2.26,0.46,1.92,0.47,4.38,0.65,0.5,0.5
9535,Gray Maynard,13,7.0,1,175.26,69.75,177.8,Orthodox,43,1.92,0.32,2.64,0.66,2.91,0.47,0.81,0.7
9536,Adriano Martins,28,9.0,0,177.8,69.75,182.88,Southpaw,40,1.8,0.38,2.14,0.65,0.83,0.8,0.81,0.4
9537,Scott McAfee,14,7.0,0,172.72,69.75,176.96,Orthodox,39,0.0,0.0,1.33,0.5,0.0,0.0,0.0,0.0
9538,Rashid Magomedov,20,2.0,0,175.26,69.75,177.8,Orthodox,38,4.4,0.49,3.05,0.54,0.67,0.57,0.89,0.2
9539,Christian Morecraft,8,0.0,-0,198.12,117.0,205.74,Orthodox,36,2.82,0.34,2.46,0.46,3.26,0.66,0.5,2.2
9540,Terrance McKinney,13,4.0,0,177.8,69.75,185.42000000000002,Switch,28,4.7,0.56,2.11,0.53,5.11,0.5,1.0,2.0
9541,Yancy Medeiros,15,8.0,0,177.8,69.75,190.5,Orthodox,35,4.36,0.37,5.67,0.47,0.33,0.5,0.73,0.7
9542,Erick Montano,7,0.0,-0,182.88,76.5,185.42000000000002,Orthodox,37,2.79,0.44,2.06,0.64,2.29,0.36,0.66,0.0
9543,Dustin Moore,0,0.0,-0,162.56,56.25,166.55,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9544,Jason McLean,6,0.0,-0,165.1,65.25,169.15,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9545,Neil Magny,27,1.0,-0,190.5,76.5,203.2,Orthodox,35,3.62,0.46,2.27,0.54,2.43,0.42,0.57,0.3
9546,Daniel Marcos,13,0.0,0,170.18,60.75,175.26,Orthodox,29,5.4,0.47,3.0,0.73,0.0,0.0,0.84,0.0
9547,Ryan McGivern,13,7.0,0,182.88,83.25,187.37,Orthodox,42,2.22,0.29,2.22,0.57,0.0,0.0,0.0,0.0
9548,Pietro Menga,13,0.0,0,170.18,56.25,172.72,Southpaw,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9549,Zabit Magomedsharipov,18,1.0,0,185.42,65.25,185.42000000000002,Orthodox,31,4.89,0.48,3.0,0.64,5.22,0.56,0.77,0.8
9550,Jamie Moyle,4,0.0,-0,154.94,51.75,165.1,Orthodox,33,4.51,0.51,4.0,0.65,1.0,0.21,0.5,0.0
9551,Jameel Massouh,26,9.0,0,177.8,65.25,182.88,Orthodox,38,1.91,0.54,2.62,0.55,0.67,0.15,0.5,0.7
9552,Poppies Martinez,29,1.0,-0,175.26,65.25,179.56,Orthodox,39,2.88,0.5,2.16,0.51,1.54,0.33,0.5,9.2
9553,Andre Muniz,23,4.0,0,185.42,83.25,198.12,Southpaw,32,1.91,0.55,1.45,0.52,3.71,0.4,0.45,2.1
9554,Vinny Magalhaes,14,9.0,0,190.5,92.25,190.5,Orthodox,38,2.14,0.24,3.97,0.68,1.55,0.44,0.66,0.8
9555,Caio Machado,14,7.0,0,178.31,65.25,182.69,Orthodox,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9556,Fabio Mello,11,8.0,0,165.1,69.75,169.15,Southpaw,37.31,0.86,0.35,3.94,0.5,0.0,0.0,0.0,0.0
9557,Danny Martinez,21,8.0,0,167.64,56.25,170.18,Orthodox,37,2.73,0.28,3.77,0.63,3.0,0.45,0.36,0.0
9558,Nicholas Musoke,13,5.0,0,182.88,76.5,190.5,Orthodox,36,3.56,0.35,3.8,0.57,1.16,0.19,0.82,0.2
9559,Leonardo Mafra,13,4.0,0,177.8,69.75,177.8,Orthodox,33,4.55,0.48,4.38,0.43,2.12,0.83,0.69,0.4
9560,Maheshate,9,0.0,-0,182.88,69.75,180.34,Orthodox,23,3.45,0.31,3.39,0.57,0.0,0.0,0.0,0.0
9561,Ilima Macfarlane,6,0.0,-0,162.56,56.25,166.55,Orthodox,37.31,4.13,0.43,2.93,0.65,0.0,0.0,0.5,1.0
9562,James Mulheron,11,2.0,0,177.8,109.35000000000001,185.42000000000002,Orthodox,34,2.4,0.31,3.47,0.42,0.0,0.0,0.25,0.0
9563,Eric Magana,1,0.0,-0,178.31,77.0,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9564,Jennifer Maia,19,9.0,1,162.56,56.25,162.56,Orthodox,34,3.61,0.36,4.24,0.54,0.33,0.3,0.55,0.1
9565,David Mitchell,22,7.0,0,182.88,76.5,190.5,Orthodox,43,1.74,0.32,2.06,0.55,0.66,0.5,0.29,2.0
9566,Richardson Moreira,7,0.0,-0,187.96,83.25,192.57,Orthodox,38,1.17,0.28,1.83,0.67,0.0,0.0,1.0,0.0
9567,John Moraga,19,7.0,0,167.64,56.25,167.64000000000001,Orthodox,38,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1
9568,Michael Mangan,0,0.0,-0,178.31,69.75,182.69,Orthodox,37.31,1.94,0.33,4.52,0.46,19.35,0.5,1.0,0.0
9569,Peggy Morgan,4,0.0,-0,185.42,60.75,189.97,Orthodox,43,2.27,0.23,8.2,0.33,0.0,0.0,0.5,0.0
9570,Dave Martin,0,0.0,-0,182.88,92.25,187.37,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9571,Levan Makashvili,15,2.0,1,172.72,65.25,172.72,Orthodox,33,2.87,0.54,2.07,0.61,3.67,0.42,0.85,0.0
9572,Alexander Morgan,11,5.0,0,177.8,65.25,180.34,Orthodox,31,3.71,0.44,2.78,0.47,0.0,0.0,0.0,0.0
9573,Augusto Montano,15,3.0,0,185.42,76.5,185.42000000000002,Orthodox,38,3.46,0.46,2.66,0.56,0.0,0.0,0.66,0.0
9574,Guy Mezger,30,1.0,-2,185.42,90.0,189.97,Orthodox,54,2.3,0.32,1.36,0.72,0.39,0.5,0.88,0.0
9575,Motoki Miyazawa,7,0.0,-0,180.34,75.60000000000001,184.77,Southpaw,37.31,1.23,0.28,3.91,0.61,0.0,0.0,0.0,0.0
9576,Dong Hyun Ma,16,1.0,-3,180.34,69.75,177.8,Orthodox,34,2.84,0.41,4.1,0.54,1.27,0.53,0.33,0.0
9577,Naoki Matsushita,12,1.0,-11,167.64,69.75,171.75,Orthodox,37.31,3.3,0.32,2.2,0.63,1.5,1.0,0.0,0.0
9578,Damir Mirenic,9,0.0,-0,182.88,83.25,187.37,Orthodox,48,0.84,0.5,9.86,0.35,0.0,0.0,0.0,0.0
9579,Michal Martinek,7,0.0,-0,187.96,103.5,192.57,Southpaw,32,2.45,0.53,4.29,0.51,0.0,0.0,0.0,0.0
9580,Ailiya Muratbek,9,0.0,-0,178.31,69.75,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9581,Vanessa Melo,11,8.0,0,165.1,60.75,165.1,Orthodox,34,3.48,0.3,6.13,0.59,0.0,0.0,0.71,0.0
9582,Kris Moutinho,9,0.0,-0,170.18,60.75,172.72,Southpaw,30,4.86,0.32,15.48,0.28,0.0,0.0,0.0,0.0
9583,Tim McKenzie,14,9.0,0,182.88,83.25,187.96,Orthodox,40,1.37,0.54,2.96,0.44,0.0,0.0,0.28,2.1
9584,Jon Manley,9,0.0,-0,185.42,76.5,189.97,Orthodox,36,1.13,0.2,4.33,0.45,1.0,0.07,0.2,0.0
9585,Eliot Marshall,10,4.0,0,187.96,92.25,195.58,Orthodox,42,1.93,0.27,2.39,0.67,0.47,0.33,0.79,0.9
9586,Omar Morales,11,3.0,0,180.34,69.75,185.42000000000002,Orthodox,37,3.47,0.38,3.12,0.61,0.54,1.0,0.63,0.0
9587,Alberto Montes,4,0.0,-0,170.18,60.75,174.36,Orthodox,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9588,Elaina Maxwell,7,0.0,-0,172.72,65.25,176.96,Orthodox,44,2.07,0.6,2.4,0.53,0.0,0.0,0.5,1.0
9589,Bristol Marunde,16,1.0,-0,185.42,76.5,190.5,Orthodox,40,1.42,0.21,4.4,0.47,1.6,0.33,0.14,0.0
9590,Valesca Machado,8,0.0,-0,162.56,51.75,160.02,Orthodox,26,2.4,0.32,2.87,0.64,0.0,0.0,0.76,0.0
9591,Chris Manuel,9,0.0,-2,175.26,60.75,179.56,Orthodox,35,2.53,0.4,2.67,0.66,1.0,0.2,1.0,0.0
9592,Carl Malenko,6,0.0,-0,180.34,90.0,184.77,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9593,Zachary Micklewright,15,3.0,0,182.88,69.75,187.96,Southpaw,46,5.56,0.53,4.72,0.54,0.7,0.12,1.0,0.0
9594,Miles McDonald,2,0.0,-0,170.18,51.75,174.36,Orthodox,31,5.1,0.45,4.0,0.43,0.0,0.0,1.0,1.0
9595,Alonzo Menifield,13,3.0,0,182.88,92.25,193.04,Orthodox,35,3.91,0.56,3.24,0.52,0.81,0.3,0.85,0.2
9596,Yoshiro Maeda,35,1.0,-5,170.18,62.550000000000004,172.72,Southpaw,41,2.36,0.33,2.55,0.63,2.93,0.51,0.5,0.7
9597,Aaron Miller,14,1.0,-0,175.26,65.25,179.56,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9598,Gabriel Miglioli,9,0.0,-0,172.72,76.5,176.96,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9599,Jake Matthews,18,5.0,0,180.34,76.5,185.42000000000002,Orthodox,28,3.17,0.45,2.18,0.61,1.85,0.41,0.66,0.6
9600,Ryan Madigan,5,0.0,-0,182.88,76.5,187.37,Orthodox,37.31,0.0,0.0,3.35,0.47,0.0,0.0,0.0,0.0
9601,Hidetaka Monma,18,1.0,-4,182.88,75.60000000000001,187.37,Orthodox,49,1.67,0.25,9.76,0.34,0.0,0.0,0.0,0.0
9602,Nate Marquardt,35,1.0,-2,182.88,83.25,187.96,Orthodox,43,2.71,0.49,2.32,0.55,1.87,0.51,0.7,0.8
9603,Carmelo Marrero,16,6.0,0,182.88,92.25,185.42000000000002,Orthodox,41,0.84,0.34,2.04,0.54,3.21,0.36,0.36,0.9
9604,Juliana Miller,4,0.0,-0,170.18,56.25,167.64000000000001,Orthodox,26,3.87,0.63,2.15,0.37,4.3,1.0,0.0,1.1
9605,Gilbert Melendez,22,8.0,0,175.26,65.25,185.42000000000002,Orthodox,40,3.44,0.33,2.53,0.63,1.64,0.41,0.71,0.2
9606,Flavio Luiz Moura,19,7.0,0,180.34,82.35000000000001,184.77,Open Stance,37.31,0.67,0.16,0.0,0.0,0.0,0.0,0.0,0.0
9607,Eric Martin,0,0.0,-0,178.31,77.0,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9608,Vinicius Moreira,9,0.0,-0,193.04,92.25,193.04,Orthodox,33,3.15,0.59,5.07,0.43,1.97,0.18,0.0,1.3
9609,Charles McTorry,3,0.0,-0,178.31,77.0,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
